tool,specie,mrd,depth,batch,precision,recall,f1score
NanoMGT,klebsiella,0.05,220,4,0.7777777777777778,0.6666666666666666,0.703030303030303
NanoMGT,klebsiella,0.05,220,5,0.8125,0.6666666666666666,0.7225806451612904
NanoMGT,klebsiella,0.05,220,6,0.8235294117647058,0.8,0.8080357142857143
NanoMGT,klebsiella,0.05,220,7,0.8333333333333333,0.8333333333333334,0.827922077922078
NanoMGT,klebsiella,0.05,220,8,0.868421052631579,0.9333333333333333,0.8945233265720081
NanoMGT,klebsiella,0.05,220,9,0.84375,1.0,0.9124423963133641
NanoMGT,klebsiella,0.05,220,10,0.84375,1.0,0.9124423963133641
NanoMGT,salmonella,0.05,220,1,0.17771787960467203,0.14074074074074075,0.15680272108843538
NanoMGT,salmonella,0.05,220,2,0.2941348973607038,0.3481481481481481,0.31818986719134285
NanoMGT,salmonella,0.05,220,3,0.3999451754385965,0.5333333333333333,0.4567368231696349
NanoMGT,salmonella,0.05,220,4,0.47083626364575215,0.688888888888889,0.5566851915983664
NanoMGT,salmonella,0.05,220,5,0.49678121453074375,0.7999999999999999,0.6081335818177923
NanoMGT,salmonella,0.05,220,6,0.5089227122469381,0.837037037037037,0.6289518345129069
NanoMGT,salmonella,0.05,220,7,0.5154684095860567,0.8962962962962964,0.6515387182053848
NanoMGT,salmonella,0.05,220,8,0.5287102875338169,0.9555555555555556,0.6777424309612406
NanoMGT,salmonella,0.05,220,9,0.5385000116314235,0.9851851851851853,0.6938869599953265
NanoMGT,salmonella,0.05,220,10,0.5344202898550724,1.0,0.6943664607898187
NanoMGT,campylobacter,0.05,220,1,0.24428684003152087,0.05208333333333333,0.08521044687720908
NanoMGT,campylobacter,0.05,220,2,0.5935294117647059,0.21354166666666666,0.31012620461258467
NanoMGT,campylobacter,0.05,220,3,0.6976190476190476,0.3489583333333333,0.452680443246481
NanoMGT,campylobacter,0.05,220,4,0.7872870793518902,0.5364583333333334,0.6188971684053651
NanoMGT,campylobacter,0.05,220,5,0.837617604219974,0.7083333333333333,0.7614380397670215
NanoMGT,campylobacter,0.05,220,6,0.8624401913875599,0.8098958333333333,0.8301049701328075
NanoMGT,campylobacter,0.05,220,7,0.8763919268244185,0.9166666666666666,0.895138708841068
NanoMGT,campylobacter,0.05,220,8,0.8882389162561577,0.96875,0.9265264333581533
NanoMGT,campylobacter,0.05,220,9,0.883311489733508,0.984375,0.9310277878898192
NanoMGT,campylobacter,0.05,220,10,0.8768313531995932,0.9817708333333333,0.9262586561856634
NanoMGT,ecoli,0.05,120,1,0.021739130434782608,0.024390243902439022,0.022988505747126436
NanoMGT,ecoli,0.05,120,2,0.08333333333333333,0.12195121951219512,0.099009900990099
NanoMGT,ecoli,0.05,120,3,0.11574074074074074,0.2032520325203252,0.14749262536873156
NanoMGT,ecoli,0.05,120,4,0.4488861080212582,0.5365853658536586,0.45945110350076107
NanoMGT,ecoli,0.05,120,5,0.4594781974092319,0.5853658536585366,0.49077594554568243
NanoMGT,ecoli,0.05,120,6,0.5209671465485419,0.7073170731707318,0.581720557256288
NanoMGT,ecoli,0.05,120,7,0.5631460674157304,0.8292682926829268,0.6593406593406593
NanoMGT,ecoli,0.05,120,8,0.562407068664891,0.8536585365853658,0.6658961439232595
NanoMGT,ecoli,0.05,120,9,0.5577089577089577,0.8617886178861789,0.6675219941348974
NanoMGT,ecoli,0.05,120,10,0.5641878790699116,0.8699186991869919,0.6765507278180088
NanoMGT,salmonella,0.05,120,1,0.09722222222222222,0.059259259259259255,0.06837606837606837
NanoMGT,salmonella,0.05,120,2,0.30727666348697635,0.39259259259259255,0.3352626074174581
NanoMGT,salmonella,0.05,120,3,0.361999111999112,0.5481481481481482,0.4306277549779602
NanoMGT,salmonella,0.05,120,4,0.41401266630216876,0.7037037037037036,0.5147003012405418
NanoMGT,salmonella,0.05,120,5,0.4663570127504553,0.8518518518518517,0.5942730855083304
NanoMGT,salmonella,0.05,120,6,0.4814814814814814,0.9481481481481482,0.6302773361596891
NanoMGT,salmonella,0.05,120,7,0.46943465204334767,0.9703703703703703,0.6246176338281603
NanoMGT,salmonella,0.05,120,8,0.4713060929199308,0.9925925925925926,0.6317278377781869
NanoMGT,salmonella,0.05,120,9,0.4657580523285296,0.9925925925925926,0.6281009253968103
NanoMGT,salmonella,0.05,120,10,0.46976817042606517,0.9925925925925926,0.6335070449720132
NanoMGT,staph,0.05,220,1,0.34375,0.1375,0.19642857142857145
NanoMGT,staph,0.05,220,2,0.38235294117647056,0.1625,0.2280701754385965
NanoMGT,staph,0.05,220,3,0.5230769230769231,0.325,0.4
NanoMGT,staph,0.05,220,4,0.656060606060606,0.525,0.5829745596868885
NanoMGT,staph,0.05,220,5,0.7152777777777778,0.6875,0.700657894736842
NanoMGT,staph,0.05,220,6,0.75,0.75,0.75
NanoMGT,staph,0.05,220,7,0.75,0.7875000000000001,0.7682926829268293
NanoMGT,staph,0.05,220,8,0.7575493612078978,0.7875000000000001,0.7722071665161097
NanoMGT,staph,0.05,220,9,0.7842261904761905,0.875,0.8262195121951219
NanoMGT,staph,0.05,220,10,0.7976190476190477,0.9,0.8444779391614141
NanoMGT,campylobacter,0.05,170,1,0.2651821862348178,0.06510416666666667,0.10420527441197434
NanoMGT,campylobacter,0.05,170,2,0.5816326530612245,0.24739583333333334,0.3431855500821018
NanoMGT,campylobacter,0.05,170,3,0.6831266197704553,0.40885416666666663,0.4983906770255272
NanoMGT,campylobacter,0.05,170,4,0.7779411764705882,0.5755208333333333,0.6547688281477173
NanoMGT,campylobacter,0.05,170,5,0.8111166417786626,0.7447916666666667,0.7712563993966548
NanoMGT,campylobacter,0.05,170,6,0.8350448290241868,0.8567708333333333,0.8433589607635206
NanoMGT,campylobacter,0.05,170,7,0.8461971197119712,0.9296875,0.885577349563846
NanoMGT,campylobacter,0.05,170,8,0.853015873015873,0.9661458333333333,0.9057947671713376
NanoMGT,campylobacter,0.05,170,9,0.8598463901689708,0.9895833333333333,0.9200893563877504
NanoMGT,campylobacter,0.05,170,10,0.8536073059360731,0.9869791666666667,0.9154194892261374
NanoMGT,klebsiella,0.05,120,1,0.0,0.0,0.0
NanoMGT,klebsiella,0.05,120,2,0.08333333333333333,0.1,0.0909090909090909
NanoMGT,klebsiella,0.05,120,3,0.5357142857142857,0.6,0.5603448275862069
NanoMGT,klebsiella,0.05,120,4,0.5672268907563025,0.7,0.625
NanoMGT,klebsiella,0.05,120,5,0.5753968253968254,0.7333333333333334,0.6439393939393938
NanoMGT,klebsiella,0.05,120,6,0.5956937799043062,0.8,0.6820349761526232
NanoMGT,klebsiella,0.05,120,7,0.6581196581196581,0.9333333333333333,0.7657058388765705
NanoMGT,klebsiella,0.05,120,8,0.6581196581196581,0.9333333333333333,0.7657058388765705
NanoMGT,klebsiella,0.05,120,9,0.672514619883041,1.0,0.7983193277310925
NanoMGT,klebsiella,0.05,120,10,0.672514619883041,1.0,0.7983193277310925
NanoMGT,campylobacter,0.05,120,1,0.12035714285714286,0.033854166666666664,0.052819248200479875
NanoMGT,campylobacter,0.05,120,2,0.5100840336134453,0.27864583333333337,0.35825971885265884
NanoMGT,campylobacter,0.05,120,3,0.625956937799043,0.43489583333333337,0.5101262898506083
NanoMGT,campylobacter,0.05,120,4,0.6785773127934756,0.5833333333333334,0.6186733347451414
NanoMGT,campylobacter,0.05,120,5,0.7344218281718282,0.6979166666666666,0.7117485549132949
NanoMGT,campylobacter,0.05,120,6,0.7603908188585609,0.78125,0.7700793650793651
NanoMGT,campylobacter,0.05,120,7,0.7854609929078015,0.9114583333333333,0.8431204632574831
NanoMGT,campylobacter,0.05,120,8,0.8042129944784813,0.9635416666666667,0.8766313992407395
NanoMGT,campylobacter,0.05,120,9,0.8025333573746845,0.984375,0.8842007923132482
NanoMGT,campylobacter,0.05,120,10,0.8054959593792462,0.9921875,0.889146678866305
NanoMGT,ecoli,0.05,170,1,0.04786324786324786,0.032520325203252036,0.03560149296583406
NanoMGT,ecoli,0.05,170,2,0.13146113146113145,0.17073170731707318,0.14055080721747387
NanoMGT,ecoli,0.05,170,3,0.3390302066772655,0.3739837398373984,0.3219082766309153
NanoMGT,ecoli,0.05,170,4,0.46345453780274815,0.5203252032520326,0.46658615136875997
NanoMGT,ecoli,0.05,170,5,0.5569336987822225,0.6829268292682927,0.5993503094084326
NanoMGT,ecoli,0.05,170,6,0.5926309783311267,0.7723577235772359,0.6611518915866742
NanoMGT,ecoli,0.05,170,7,0.594731879285264,0.8617886178861789,0.699103313840156
NanoMGT,ecoli,0.05,170,8,0.5932503784661964,0.9024390243902438,0.7129143097788115
NanoMGT,ecoli,0.05,170,9,0.5997592391958588,0.9024390243902438,0.7171764522051642
NanoMGT,ecoli,0.05,170,10,0.6196683711045178,0.9105691056910569,0.7326595885614792
NanoMGT,salmonella,0.05,170,1,0.14021761874869218,0.09629629629629628,0.1117012617012617
NanoMGT,salmonella,0.05,170,2,0.30552869455539206,0.38518518518518513,0.33860513352346383
NanoMGT,salmonella,0.05,170,3,0.4125842131724484,0.6074074074074075,0.48535113225834864
NanoMGT,salmonella,0.05,170,4,0.48012477718360075,0.762962962962963,0.5822710622710622
NanoMGT,salmonella,0.05,170,5,0.4911877394636015,0.8148148148148148,0.6061129090255304
NanoMGT,salmonella,0.05,170,6,0.4992629204089285,0.8814814814814814,0.6331824860800239
NanoMGT,salmonella,0.05,170,7,0.5080112765101569,0.9407407407407408,0.6549438183233492
NanoMGT,salmonella,0.05,170,8,0.5228571428571428,0.9851851851851853,0.6795935365650507
NanoMGT,salmonella,0.05,170,9,0.5097906602254428,0.9777777777777777,0.6671230234280826
NanoMGT,salmonella,0.05,170,10,0.512807230373709,0.9925925925925926,0.673257438568648
NanoMGT,klebsiella,0.05,170,1,0.1,0.06666666666666667,0.08
NanoMGT,klebsiella,0.05,170,2,0.19230769230769232,0.16666666666666666,0.17857142857142855
NanoMGT,klebsiella,0.05,170,3,0.3484848484848485,0.16666666666666666,0.20940170940170938
NanoMGT,klebsiella,0.05,170,4,0.7628205128205128,0.6333333333333333,0.6917989417989419
NanoMGT,klebsiella,0.05,170,5,0.8571428571428572,0.7333333333333334,0.789272030651341
NanoMGT,klebsiella,0.05,170,6,0.8666666666666667,0.8333333333333333,0.8494252873563218
NanoMGT,klebsiella,0.05,170,7,0.868421052631579,0.9333333333333333,0.8945233265720081
NanoMGT,klebsiella,0.05,170,8,0.805921052631579,0.9333333333333333,0.8633776091081593
NanoMGT,klebsiella,0.05,170,9,0.875,1.0,0.9285714285714286
NanoMGT,klebsiella,0.05,170,10,0.8258928571428572,1.0,0.9005376344086021
NanoMGT,staph,0.05,120,1,0.28846153846153844,0.11249999999999999,0.15993265993265993
NanoMGT,staph,0.05,120,2,0.3733133433283359,0.22499999999999998,0.2801932367149758
NanoMGT,staph,0.05,120,3,0.41481481481481486,0.2875,0.3394456289978678
NanoMGT,staph,0.05,120,4,0.468018018018018,0.4125,0.43766233766233764
NanoMGT,staph,0.05,120,5,0.6,0.6625,0.6277777777777778
NanoMGT,staph,0.05,120,6,0.6157842652152399,0.6875,0.6493560448691316
NanoMGT,staph,0.05,120,7,0.6314935064935066,0.775,0.693452380952381
NanoMGT,staph,0.05,120,8,0.631631299734748,0.8625,0.7287045252883763
NanoMGT,staph,0.05,120,9,0.6732786885245902,0.925,0.7774477447744774
NanoMGT,staph,0.05,120,10,0.6693285528031291,0.925,0.7759112867808521
NanoMGT,staph,0.05,170,1,0.3357142857142857,0.175,0.23005464480874313
NanoMGT,staph,0.05,170,2,0.35434782608695653,0.19999999999999998,0.25555555555555554
NanoMGT,staph,0.05,170,3,0.5714285714285714,0.4,0.4705882352941176
NanoMGT,staph,0.05,170,4,0.6176470588235294,0.525,0.5675675675675675
NanoMGT,staph,0.05,170,5,0.6792149292149292,0.6625,0.6700981944884383
NanoMGT,staph,0.05,170,6,0.7000462534690102,0.8125,0.7520716385993049
NanoMGT,staph,0.05,170,7,0.7042572463768115,0.825,0.7597780126849893
NanoMGT,staph,0.05,170,8,0.7355072463768115,0.8875,0.8038589317659085
NanoMGT,staph,0.05,170,9,0.7444444444444445,0.9125000000000001,0.8182728410513141
NanoMGT,staph,0.05,170,10,0.7542483660130719,0.9,0.8199095022624434
