tool,specie,mrd,depth,batch,precision,recall,f1score
Confindr,klebsiella,0.01,120,10,0.40625,1.0,0.5714285714285714
Confindr,klebsiella,0.01,170,1,0.067671809256662,0.16666666666666669,0.09159261790840739
Confindr,klebsiella,0.01,170,2,0.16612200435729846,0.5,0.2395295467584624
Confindr,klebsiella,0.01,170,3,0.21654929577464788,0.6666666666666667,0.313953488372093
Confindr,klebsiella,0.01,170,4,0.31396713615023475,1.0,0.46853625170998636
Confindr,klebsiella,0.01,170,5,0.303002223869533,1.0,0.4574374725756911
Confindr,klebsiella,0.01,170,6,0.2979414951245937,1.0,0.45219638242894056
Confindr,klebsiella,0.01,170,7,0.2931338028169014,1.0,0.4471458773784355
Confindr,klebsiella,0.01,170,8,0.29464285714285715,1.0,0.44919786096256686
Confindr,klebsiella,0.01,170,9,0.29464285714285715,1.0,0.44919786096256686
Confindr,klebsiella,0.01,170,10,0.29464285714285715,1.0,0.44919786096256686
Confindr,klebsiella,0.01,220,1,0.04577702702702703,0.16666666666666669,0.0700404858299595
Confindr,klebsiella,0.01,220,2,0.15839956152370513,0.6666666666666667,0.25
Confindr,klebsiella,0.01,220,3,0.23639455782312924,1.0,0.3772321428571428
Confindr,klebsiella,0.01,220,4,0.23333333333333334,1.0,0.37362637362637363
Confindr,klebsiella,0.01,220,5,0.2297872340425532,1.0,0.36838390966831336
Confindr,klebsiella,0.01,220,6,0.23284845853234912,1.0,0.3719896788990825
Confindr,klebsiella,0.01,220,7,0.2306451612903226,1.0,0.3696581196581196
Confindr,klebsiella,0.01,220,8,0.21963443396226415,1.0,0.3557233704292528
Confindr,klebsiella,0.01,220,9,0.23356958762886598,1.0,0.37202380952380953
Confindr,klebsiella,0.01,220,10,0.2260061919504644,1.0,0.36363636363636365
Confindr,klebsiella,0.02,120,1,0.07083333333333333,0.13333333333333333,0.08787878787878786
Confindr,klebsiella,0.02,120,2,0.07083333333333333,0.13333333333333333,0.08787878787878786
Confindr,klebsiella,0.02,120,3,0.24860022396416573,0.5333333333333333,0.32447817836812143
Confindr,klebsiella,0.02,120,4,0.29931972789115646,0.6666666666666667,0.3975694444444444
Confindr,klebsiella,0.02,120,5,0.3356521739130435,0.7666666666666666,0.45222672064777325
Confindr,klebsiella,0.02,120,6,0.41208791208791207,1.0,0.572717806317251
Confindr,klebsiella,0.02,120,7,0.4056795131845842,1.0,0.5681818181818182
Confindr,klebsiella,0.02,120,8,0.41487068965517243,1.0,0.579004329004329
Confindr,klebsiella,0.02,120,9,0.41487068965517243,1.0,0.579004329004329
Confindr,klebsiella,0.02,120,10,0.40625,1.0,0.5714285714285714
Confindr,klebsiella,0.02,170,1,0.07419354838709677,0.16666666666666669,0.09610389610389611
Confindr,klebsiella,0.02,170,2,0.1449579831932773,0.43333333333333335,0.2038152610441767
Confindr,klebsiella,0.02,170,3,0.22791293213828423,0.6333333333333333,0.3133249528598366
Confindr,klebsiella,0.02,170,4,0.3400088028169014,1.0,0.49356754082137555
Confindr,klebsiella,0.02,170,5,0.33290653008962867,1.0,0.48691860465116277
Confindr,klebsiella,0.02,170,6,0.326222038111019,1.0,0.4805410536307546
Confindr,klebsiella,0.02,170,7,0.326222038111019,1.0,0.4805410536307546
Confindr,klebsiella,0.02,170,8,0.3277310924369748,1.0,0.482593037214886
Confindr,klebsiella,0.02,170,9,0.3277310924369748,1.0,0.482593037214886
Confindr,klebsiella,0.02,170,10,0.3344155844155844,1.0,0.48897058823529416
Confindr,klebsiella,0.02,220,1,0.07224025974025974,0.13333333333333333,0.08071505958829903
Confindr,klebsiella,0.02,220,2,0.21543778801843316,0.43333333333333335,0.2548141513658755
Confindr,klebsiella,0.02,220,3,0.2994402985074627,0.7,0.37647521636506687
Confindr,klebsiella,0.02,220,4,0.41363636363636364,1.0,0.5601851851851851
Confindr,klebsiella,0.02,220,5,0.4020979020979021,1.0,0.5510388437217706
Confindr,klebsiella,0.02,220,6,0.4020979020979021,1.0,0.5510388437217706
Confindr,klebsiella,0.02,220,7,0.40384615384615385,1.0,0.5533536585365854
Confindr,klebsiella,0.02,220,8,0.37815126050420167,1.0,0.5295601008685906
Confindr,klebsiella,0.02,220,9,0.38504464285714285,1.0,0.5387106270238446
Confindr,klebsiella,0.02,220,10,0.3740053050397878,1.0,0.5284090909090909
Confindr,klebsiella,0.03,120,1,0.09090909090909091,0.13333333333333333,0.10096153846153846
Confindr,klebsiella,0.03,120,2,0.08854166666666666,0.13333333333333333,0.1008668242710796
Confindr,klebsiella,0.03,120,3,0.2518796992481203,0.4666666666666667,0.31099544567338977
Confindr,klebsiella,0.03,120,4,0.3350071736011478,0.6333333333333333,0.4196428571428572
Confindr,klebsiella,0.03,120,5,0.3771929824561403,0.7333333333333334,0.48090815273477816
Confindr,klebsiella,0.03,120,6,0.4910714285714286,1.0,0.6477732793522267
Confindr,klebsiella,0.03,120,7,0.48292682926829267,1.0,0.6428571428571428
Confindr,klebsiella,0.03,120,8,0.4875,1.0,0.6477272727272727
Confindr,klebsiella,0.03,120,9,0.4875,1.0,0.6477272727272727
Confindr,klebsiella,0.03,120,10,0.47596153846153844,1.0,0.6385809312638581
Confindr,klebsiella,0.03,170,1,0.04285714285714286,0.1,0.060000000000000005
Confindr,klebsiella,0.03,170,2,0.18859649122807015,0.3,0.1985624438454627
Confindr,klebsiella,0.03,170,3,0.3028846153846154,0.4,0.29710144927536236
Confindr,klebsiella,0.03,170,4,0.4428294573643411,0.6666666666666667,0.48339719029374206
Confindr,klebsiella,0.03,170,5,0.5051487414187643,0.9333333333333333,0.6282545805207329
Confindr,klebsiella,0.03,170,6,0.5380434782608696,1.0,0.6744730679156908
Confindr,klebsiella,0.03,170,7,0.5380434782608696,1.0,0.6744730679156908
Confindr,klebsiella,0.03,170,8,0.5380434782608696,1.0,0.6744730679156908
Confindr,klebsiella,0.03,170,9,0.5238095238095238,1.0,0.6666666666666666
Confindr,klebsiella,0.03,170,10,0.49654150197628455,1.0,0.6489741302408564
Confindr,klebsiella,0.03,220,1,0.03125,0.06666666666666667,0.0425531914893617
Confindr,klebsiella,0.03,220,2,0.15725806451612903,0.13333333333333333,0.13043478260869568
Confindr,klebsiella,0.03,220,3,0.28205128205128205,0.4,0.2916666666666667
Confindr,klebsiella,0.03,220,4,0.49326805385556916,0.8666666666666667,0.6064908722109534
Confindr,klebsiella,0.03,220,5,0.5275974025974026,1.0,0.6709039548022598
Confindr,klebsiella,0.03,220,6,0.53156146179402,1.0,0.6752873563218391
Confindr,klebsiella,0.03,220,7,0.5275974025974026,1.0,0.6709039548022598
Confindr,klebsiella,0.03,220,8,0.5494186046511628,1.0,0.687192118226601
Confindr,klebsiella,0.03,220,9,0.5153276955602537,1.0,0.6640260950605779
Confindr,klebsiella,0.03,220,10,0.49654150197628455,1.0,0.6489741302408564
Confindr,klebsiella,0.04,120,1,0.022727272727272728,0.03333333333333333,0.02702702702702703
Confindr,klebsiella,0.04,120,2,0.06,0.1,0.075
Confindr,klebsiella,0.04,120,3,0.39285714285714285,0.3666666666666667,0.3289036544850499
Confindr,klebsiella,0.04,120,4,0.4107142857142857,0.43333333333333335,0.38321536905965625
Confindr,klebsiella,0.04,120,5,0.41666666666666663,0.4666666666666667,0.3961352657004831
Confindr,klebsiella,0.04,120,6,0.5318681318681319,0.7333333333333334,0.5814285714285714
Confindr,klebsiella,0.04,120,7,0.5966386554621849,0.9333333333333333,0.70625
Confindr,klebsiella,0.04,120,8,0.6291118421052632,1.0,0.7603254067584481
Confindr,klebsiella,0.04,120,9,0.6366723259762309,1.0,0.7672634271099744
Confindr,klebsiella,0.04,120,10,0.6366723259762309,1.0,0.7672634271099744
Confindr,klebsiella,0.04,170,1,0.05,0.06666666666666667,0.05714285714285715
Confindr,klebsiella,0.04,170,2,0.05263157894736842,0.06666666666666667,0.058823529411764705
Confindr,klebsiella,0.04,170,3,0.21666666666666667,0.1,0.1126984126984127
Confindr,klebsiella,0.04,170,4,0.5706521739130435,0.4,0.39473684210526316
Confindr,klebsiella,0.04,170,5,0.6693121693121693,0.6333333333333333,0.5822510822510822
Confindr,klebsiella,0.04,170,6,0.7142857142857143,0.9333333333333333,0.7816091954022988
Confindr,klebsiella,0.04,170,7,0.71875,1.0,0.8172043010752688
Confindr,klebsiella,0.04,170,8,0.71875,1.0,0.8172043010752688
Confindr,klebsiella,0.04,170,9,0.71875,1.0,0.8172043010752688
Confindr,klebsiella,0.04,170,10,0.6752873563218391,1.0,0.7954545454545454
Confindr,klebsiella,0.04,220,1,0.0,0.0,0.0
Confindr,klebsiella,0.04,220,2,0.05555555555555555,0.06666666666666667,0.0606060606060606
Confindr,klebsiella,0.04,220,3,0.3588235294117647,0.16666666666666669,0.2125
Confindr,klebsiella,0.04,220,4,0.5448717948717948,0.5,0.45876887340301964
Confindr,klebsiella,0.04,220,5,0.6388888888888888,0.7333333333333334,0.625
Confindr,klebsiella,0.04,220,6,0.6911764705882353,1.0,0.8020833333333333
Confindr,klebsiella,0.04,220,7,0.7273706896551724,1.0,0.8247800586510264
Confindr,klebsiella,0.04,220,8,0.6997971602434077,1.0,0.8096590909090909
Confindr,klebsiella,0.04,220,9,0.7090336134453781,1.0,0.8175872093023255
Confindr,klebsiella,0.04,220,10,0.7273706896551724,1.0,0.8247800586510264
Confindr,klebsiella,0.05,120,1,0.0,0.0,0.0
Confindr,klebsiella,0.05,120,2,0.07692307692307693,0.06666666666666667,0.07142857142857144
Confindr,klebsiella,0.05,120,3,0.19444444444444445,0.23333333333333334,0.21212121212121213
Confindr,klebsiella,0.05,120,4,0.4444444444444444,0.3,0.317384370015949
Confindr,klebsiella,0.05,120,5,0.5277777777777778,0.3666666666666667,0.40259740259740256
Confindr,klebsiella,0.05,120,6,0.5833333333333333,0.5,0.4877734877734877
Confindr,klebsiella,0.05,120,7,0.6497584541062802,0.6333333333333333,0.6074561403508772
Confindr,klebsiella,0.05,120,8,0.7250000000000001,0.9,0.7923076923076924
Confindr,klebsiella,0.05,120,9,0.76875,1.0,0.8588709677419355
Confindr,klebsiella,0.05,120,10,0.76875,1.0,0.8588709677419355
Confindr,klebsiella,0.05,170,1,0.0,0.0,0.0
Confindr,klebsiella,0.05,170,2,0.07692307692307693,0.06666666666666667,0.07142857142857144
Confindr,klebsiella,0.05,170,3,0.3269230769230769,0.1,0.13025210084033614
Confindr,klebsiella,0.05,170,4,0.5277777777777778,0.3,0.3232323232323232
Confindr,klebsiella,0.05,170,5,0.638095238095238,0.4666666666666667,0.4777777777777778
Confindr,klebsiella,0.05,170,6,0.6994047619047619,0.6333333333333333,0.6060606060606062
Confindr,klebsiella,0.05,170,7,0.7615384615384615,0.9,0.8035714285714285
Confindr,klebsiella,0.05,170,8,0.76875,1.0,0.8588709677419355
Confindr,klebsiella,0.05,170,9,0.8,1.0,0.875
Confindr,klebsiella,0.05,170,10,0.76875,1.0,0.8588709677419355
Confindr,klebsiella,0.05,220,1,0.0,0.0,0.0
Confindr,klebsiella,0.05,220,2,0.07692307692307693,0.06666666666666667,0.07142857142857144
Confindr,klebsiella,0.05,220,3,0.08333333333333333,0.06666666666666667,0.07407407407407407
Confindr,klebsiella,0.05,220,4,0.4487179487179487,0.16666666666666669,0.21825396825396826
Confindr,klebsiella,0.05,220,5,0.5701754385964912,0.36666666666666664,0.3758169934640523
Confindr,klebsiella,0.05,220,6,0.7208333333333333,0.7333333333333334,0.6933333333333334
Confindr,klebsiella,0.05,220,7,0.74875,0.9666666666666667,0.8338709677419356
Confindr,klebsiella,0.05,220,8,0.7572115384615384,1.0,0.8497246262785209
Confindr,klebsiella,0.05,220,9,0.7572115384615384,1.0,0.8497246262785209
Confindr,klebsiella,0.05,220,10,0.76875,1.0,0.8588709677419355
Confindr,salmonella,0.01,120,1,0.09405546834118261,0.14074074074074075,0.11005063801015637
Confindr,salmonella,0.01,120,2,0.24483365767769438,0.4444444444444445,0.31210756210756213
Confindr,salmonella,0.01,120,3,0.3111228398627072,0.6296296296296297,0.41061656027752247
Confindr,salmonella,0.01,120,4,0.3397730437204121,0.762962962962963,0.46451758413480904
Confindr,salmonella,0.01,120,5,0.3542849061846994,0.8518518518518517,0.49585910883987805
Confindr,salmonella,0.01,120,6,0.36651600498573694,0.8962962962962963,0.5161119701095594
Confindr,salmonella,0.01,120,7,0.37287453928939995,0.9111111111111111,0.5245987764163574
Confindr,salmonella,0.01,120,8,0.3745347210242846,0.9111111111111111,0.5264177225063796
Confindr,salmonella,0.01,120,9,0.3584913489973049,0.9037037037037038,0.5097542435258308
Confindr,salmonella,0.01,120,10,0.34754674252898715,0.8962962962962964,0.4981485371407986
Confindr,salmonella,0.01,170,1,0.10893433540492364,0.2740740740740741,0.15338176746843613
Confindr,salmonella,0.01,170,2,0.20746601999591,0.6444444444444445,0.3104689289967394
Confindr,salmonella,0.01,170,3,0.24774035051382012,0.8518518518518517,0.3794873920489043
Confindr,salmonella,0.01,170,4,0.2512832125603865,0.8814814814814814,0.38776912902168553
Confindr,salmonella,0.01,170,5,0.2582027508713726,0.9185185185185185,0.39948367034489296
Confindr,salmonella,0.01,170,6,0.2577836139490323,0.9185185185185185,0.3995720845773448
Confindr,salmonella,0.01,170,7,0.25430337086937604,0.9185185185185185,0.39619509767326117
Confindr,salmonella,0.01,170,8,0.25466270547214115,0.9185185185185185,0.39666997769739676
Confindr,salmonella,0.01,170,9,0.25548478462295154,0.9185185185185185,0.39757621189405307
Confindr,salmonella,0.01,170,10,0.2579246175437026,0.9185185185185185,0.40102144479237317
Confindr,salmonella,0.01,220,1,0.1500334183050411,0.4740740740740741,0.22261179655639188
Confindr,salmonella,0.01,220,2,0.20612073299700073,0.7777777777777777,0.31978145457144497
Confindr,salmonella,0.01,220,3,0.2172890626996907,0.8814814814814814,0.3431928938507886
Confindr,salmonella,0.01,220,4,0.21801676136041462,0.9185185185185185,0.34749489344814943
Confindr,salmonella,0.01,220,5,0.2104409216807119,0.9185185185185185,0.3386321190078931
Confindr,salmonella,0.01,220,6,0.20778657106782106,0.9185185185185185,0.3356755661482658
Confindr,salmonella,0.01,220,7,0.20636941229861586,0.9185185185185185,0.3340682385386275
Confindr,salmonella,0.01,220,8,0.203277520811233,0.9185185185185185,0.3302273727326034
Confindr,salmonella,0.01,220,9,0.20020481877189708,0.9111111111111111,0.3258883986649134
Confindr,salmonella,0.01,220,10,0.19923617489388742,0.9111111111111111,0.3246197514488291
Confindr,salmonella,0.02,120,1,0.09405546834118261,0.14074074074074075,0.11005063801015637
Confindr,salmonella,0.02,120,2,0.24483365767769438,0.4444444444444445,0.31210756210756213
Confindr,salmonella,0.02,120,3,0.3111228398627072,0.6296296296296297,0.41061656027752247
Confindr,salmonella,0.02,120,4,0.3397730437204121,0.762962962962963,0.46451758413480904
Confindr,salmonella,0.02,120,5,0.3542849061846994,0.8518518518518517,0.49585910883987805
Confindr,salmonella,0.02,120,6,0.36651600498573694,0.8962962962962963,0.5161119701095594
Confindr,salmonella,0.02,120,7,0.37287453928939995,0.9111111111111111,0.5245987764163574
Confindr,salmonella,0.02,120,8,0.3745347210242846,0.9111111111111111,0.5264177225063796
Confindr,salmonella,0.02,120,9,0.3584913489973049,0.9037037037037038,0.5097542435258308
Confindr,salmonella,0.02,120,10,0.34754674252898715,0.8962962962962964,0.4981485371407986
Confindr,salmonella,0.02,170,1,0.11020746231885657,0.2518518518518518,0.15225447230739794
Confindr,salmonella,0.02,170,2,0.21562686498645733,0.6,0.31536306830424476
Confindr,salmonella,0.02,170,3,0.26356380507123606,0.8074074074074074,0.3945690927636181
Confindr,salmonella,0.02,170,4,0.2731550891221056,0.8740740740740741,0.4140171454126948
Confindr,salmonella,0.02,170,5,0.2845298281092012,0.9185185185185185,0.4317415606464843
Confindr,salmonella,0.02,170,6,0.2788832802977883,0.9185185185185185,0.42544160098327755
Confindr,salmonella,0.02,170,7,0.2783991893195366,0.9185185185185185,0.4257096986028921
Confindr,salmonella,0.02,170,8,0.27818428802772693,0.9185185185185185,0.42516049604917483
Confindr,salmonella,0.02,170,9,0.2738622270660303,0.9185185185185185,0.41994851994851995
Confindr,salmonella,0.02,170,10,0.2783190779207727,0.9185185185185185,0.4254633360193392
Confindr,salmonella,0.02,220,1,0.14933749174713667,0.34814814814814815,0.208596442385972
Confindr,salmonella,0.02,220,2,0.24371274426696513,0.6444444444444445,0.3524718524718525
Confindr,salmonella,0.02,220,3,0.29559806324277726,0.8518518518518517,0.43665193684671677
Confindr,salmonella,0.02,220,4,0.30822264229014634,0.9037037037037038,0.45722783364562664
Confindr,salmonella,0.02,220,5,0.31414445756456744,0.9185185185185185,0.46546749673131393
Confindr,salmonella,0.02,220,6,0.30919113083105415,0.9185185185185185,0.4603247931741579
Confindr,salmonella,0.02,220,7,0.3124897624897625,0.9185185185185185,0.4645883610707732
Confindr,salmonella,0.02,220,8,0.3146502168131551,0.9185185185185185,0.46747113789512545
Confindr,salmonella,0.02,220,9,0.31796499696043073,0.9111111111111111,0.47017198430810997
Confindr,salmonella,0.02,220,10,0.31617107310415676,0.9111111111111111,0.4680012679017695
Confindr,salmonella,0.03,120,1,0.04489522417153996,0.044444444444444446,0.042879679243315615
Confindr,salmonella,0.03,120,2,0.26856763925729443,0.37777777777777777,0.30973552472169524
Confindr,salmonella,0.03,120,3,0.3539330005884789,0.562962962962963,0.42779056015482203
Confindr,salmonella,0.03,120,4,0.3933444407876694,0.6962962962962962,0.49492782471505875
Confindr,salmonella,0.03,120,5,0.42638616425024195,0.8222222222222223,0.5529503862837196
Confindr,salmonella,0.03,120,6,0.4236705315455434,0.8814814814814814,0.5671237222011614
Confindr,salmonella,0.03,120,7,0.4346560846560847,0.8888888888888888,0.5774671799856286
Confindr,salmonella,0.03,120,8,0.4298316173316173,0.9111111111111111,0.5790032165078999
Confindr,salmonella,0.03,120,9,0.42628316389784277,0.9037037037037038,0.5749250749250749
Confindr,salmonella,0.03,120,10,0.4086045810729355,0.8962962962962964,0.5578727484418876
Confindr,salmonella,0.03,170,1,0.051216751556310135,0.037037037037037035,0.03952492211838007
Confindr,salmonella,0.03,170,2,0.29389854971250323,0.34814814814814815,0.31340935752700466
Confindr,salmonella,0.03,170,3,0.4265019529242471,0.6666666666666666,0.507016284782393
Confindr,salmonella,0.03,170,4,0.4787118896141453,0.7925925925925926,0.5838326621831776
Confindr,salmonella,0.03,170,5,0.49446164430684547,0.8666666666666666,0.6190342803788181
Confindr,salmonella,0.03,170,6,0.48985873919460254,0.9037037037037038,0.6269961846592756
Confindr,salmonella,0.03,170,7,0.4892114900036641,0.9111111111111111,0.6277728233669487
Confindr,salmonella,0.03,170,8,0.47468098490294747,0.9111111111111111,0.6156762125744137
Confindr,salmonella,0.03,170,9,0.47383399692360656,0.9185185185185185,0.6180178567396614
Confindr,salmonella,0.03,170,10,0.47472821862555437,0.9185185185185185,0.6196393762183235
Confindr,salmonella,0.03,220,1,0.16109119872560732,0.1259259259259259,0.13620629975770163
Confindr,salmonella,0.03,220,2,0.33111652621247506,0.4148148148148148,0.3656151767853895
Confindr,salmonella,0.03,220,3,0.4315662067296054,0.6518518518518519,0.5136493136493135
Confindr,salmonella,0.03,220,4,0.4785367302348275,0.7999999999999999,0.5928887659103487
Confindr,salmonella,0.03,220,5,0.5047919588592801,0.8814814814814814,0.6363781067376127
Confindr,salmonella,0.03,220,6,0.4965937179719057,0.8962962962962964,0.6328340412847455
Confindr,salmonella,0.03,220,7,0.5060542822109036,0.9111111111111111,0.6454245572713861
Confindr,salmonella,0.03,220,8,0.5005727376861397,0.9111111111111111,0.6395409494001044
Confindr,salmonella,0.03,220,9,0.49182382698389215,0.9111111111111111,0.6339726043951396
Confindr,salmonella,0.03,220,10,0.4995061303012031,0.9111111111111111,0.6403656295742627
Confindr,salmonella,0.04,120,1,0.030303030303030304,0.007407407407407408,0.011904761904761904
Confindr,salmonella,0.04,120,2,0.28086419753086417,0.21481481481481482,0.23714325455534058
Confindr,salmonella,0.04,120,3,0.407010582010582,0.39259259259259255,0.393289526085225
Confindr,salmonella,0.04,120,4,0.4634184308841843,0.5333333333333333,0.4876769690927218
Confindr,salmonella,0.04,120,5,0.5565764458393799,0.7333333333333334,0.6191278438951616
Confindr,salmonella,0.04,120,6,0.5766474169576506,0.8296296296296296,0.6701415466861066
Confindr,salmonella,0.04,120,7,0.5828028180969357,0.8740740740740741,0.6905562561300266
Confindr,salmonella,0.04,120,8,0.5792813423434815,0.8888888888888888,0.6937171891088942
Confindr,salmonella,0.04,120,9,0.5565410199556541,0.8888888888888888,0.6771416730803385
Confindr,salmonella,0.04,120,10,0.5523675762439807,0.8962962962962964,0.6766289391896058
Confindr,salmonella,0.04,170,1,0.0,0.0,0.0
Confindr,salmonella,0.04,170,2,0.3241869918699187,0.2074074074074074,0.244106481165746
Confindr,salmonella,0.04,170,3,0.46396857923497264,0.43703703703703706,0.44083650170077443
Confindr,salmonella,0.04,170,4,0.5406171914042978,0.6222222222222222,0.57018445600008
Confindr,salmonella,0.04,170,5,0.5690545352622292,0.725925925925926,0.6301936311138171
Confindr,salmonella,0.04,170,6,0.6037802508390744,0.8592592592592592,0.7035480859010271
Confindr,salmonella,0.04,170,7,0.6154978354978354,0.8814814814814814,0.7175007190106414
Confindr,salmonella,0.04,170,8,0.614240163001773,0.8962962962962964,0.7218204775022956
Confindr,salmonella,0.04,170,9,0.6176119993889281,0.9111111111111111,0.7304599259058463
Confindr,salmonella,0.04,170,10,0.6133866133866134,0.9111111111111111,0.7260368429947608
Confindr,salmonella,0.04,220,1,0.10925925925925926,0.02962962962962963,0.044594089038533485
Confindr,salmonella,0.04,220,2,0.33700435129006556,0.2518518518518518,0.28557227699936577
Confindr,salmonella,0.04,220,3,0.4876543209876543,0.4666666666666666,0.4727132435465769
Confindr,salmonella,0.04,220,4,0.5499999999999999,0.6074074074074074,0.5714285714285714
Confindr,salmonella,0.04,220,5,0.5955437247362713,0.7925925925925926,0.6751177975775083
Confindr,salmonella,0.04,220,6,0.616056338028169,0.8444444444444444,0.7072595281306716
Confindr,salmonella,0.04,220,7,0.6298148148148148,0.8740740740740741,0.7264657369920529
Confindr,salmonella,0.04,220,8,0.6407407407407407,0.9037037037037038,0.7434173039436197
Confindr,salmonella,0.04,220,9,0.6273297589087062,0.9111111111111111,0.7373741351358639
Confindr,salmonella,0.04,220,10,0.6248672964462437,0.9111111111111111,0.7354600361629414
Confindr,salmonella,0.05,120,1,0.0,0.0,0.0
Confindr,salmonella,0.05,120,2,0.29187344913151364,0.14074074074074075,0.18322445457907066
Confindr,salmonella,0.05,120,3,0.4098193473193474,0.2814814814814815,0.3296291196275371
Confindr,salmonella,0.05,120,4,0.4855551194836909,0.40740740740740744,0.4392250775229498
Confindr,salmonella,0.05,120,5,0.5918087277943286,0.5851851851851851,0.5781827882668219
Confindr,salmonella,0.05,120,6,0.6277901371894697,0.7111111111111111,0.6602183709887185
Confindr,salmonella,0.05,120,7,0.6438191326884806,0.7777777777777778,0.6955452162188673
Confindr,salmonella,0.05,120,8,0.6731602526439483,0.8814814814814814,0.7556620389863781
Confindr,salmonella,0.05,120,9,0.6510135135135134,0.8740740740740741,0.7400231646910965
Confindr,salmonella,0.05,120,10,0.6365553377351758,0.8814814814814814,0.7349172719935432
Confindr,salmonella,0.05,170,1,0.0,0.0,0.0
Confindr,salmonella,0.05,170,2,0.2558823529411765,0.09629629629629631,0.13340439706862092
Confindr,salmonella,0.05,170,3,0.4007982639696195,0.25925925925925924,0.30855232151173656
Confindr,salmonella,0.05,170,4,0.5331810754604872,0.4666666666666666,0.4925053099210402
Confindr,salmonella,0.05,170,5,0.5757391163092918,0.5703703703703703,0.5696111261599018
Confindr,salmonella,0.05,170,6,0.6393055296235596,0.725925925925926,0.6761392202568673
Confindr,salmonella,0.05,170,7,0.6544165054803353,0.837037037037037,0.7295338817077948
Confindr,salmonella,0.05,170,8,0.6606456354590683,0.8592592592592592,0.7423195084485407
Confindr,salmonella,0.05,170,9,0.6607042817126851,0.8888888888888888,0.7528552989556813
Confindr,salmonella,0.05,170,10,0.6677313545650433,0.9037037037037038,0.7624936135574433
Confindr,salmonella,0.05,220,1,0.0,0.0,0.0
Confindr,salmonella,0.05,220,2,0.32730683269476374,0.15555555555555553,0.20788320788320788
Confindr,salmonella,0.05,220,3,0.44361569361569364,0.3037037037037037,0.3593056162384595
Confindr,salmonella,0.05,220,4,0.5194558443532452,0.42962962962962964,0.4691124627833489
Confindr,salmonella,0.05,220,5,0.6303244374672946,0.6370370370370371,0.631479211557402
Confindr,salmonella,0.05,220,6,0.6467174224870352,0.725925925925926,0.6822462318260638
Confindr,salmonella,0.05,220,7,0.6768458325482068,0.8222222222222223,0.7403866292945587
Confindr,salmonella,0.05,220,8,0.6933243727598567,0.8666666666666667,0.767427059257026
Confindr,salmonella,0.05,220,9,0.6917139839806891,0.8814814814814814,0.7723029061413222
Confindr,salmonella,0.05,220,10,0.6995239383632241,0.9111111111111111,0.7877909140841016
Confindr,staph,0.01,120,1,0.2215909090909091,0.15,0.17633928571428573
Confindr,staph,0.01,120,2,0.3217234262125903,0.3375,0.32783882783882784
Confindr,staph,0.01,120,3,0.41102756892230574,0.48750000000000004,0.4435504148855921
Confindr,staph,0.01,120,4,0.45120614035087714,0.575,0.5048031865042174
Confindr,staph,0.01,120,5,0.532010582010582,0.8125,0.6404255319148937
Confindr,staph,0.01,120,6,0.5430080482897384,0.85,0.6604729729729729
Confindr,staph,0.01,120,7,0.5501467710371819,0.875,0.6727507374631267
Confindr,staph,0.01,120,8,0.5498540309903436,0.9125000000000001,0.6849207044598264
Confindr,staph,0.01,120,9,0.5368979231109148,0.9,0.6715252472670483
Confindr,staph,0.01,120,10,0.5357142857142857,0.9,0.6709431345353676
Confindr,staph,0.01,170,1,0.19612711022840118,0.275,0.22803114571746386
Confindr,staph,0.01,170,2,0.3005485893416928,0.5125,0.37531887755102045
Confindr,staph,0.01,170,3,0.3649181322013341,0.725,0.4821573398215734
Confindr,staph,0.01,170,4,0.3973943661971831,0.825,0.533011583011583
Confindr,staph,0.01,170,5,0.40715164775058116,0.8625,0.549045549045549
Confindr,staph,0.01,170,6,0.4085235153196318,0.9,0.5594405594405594
Confindr,staph,0.01,170,7,0.4033400809716599,0.8875,0.5517241379310345
Confindr,staph,0.01,170,8,0.4008295625942685,0.8875,0.5501312962520888
Confindr,staph,0.01,170,9,0.40784810126582277,0.9,0.5596638655462185
Confindr,staph,0.01,170,10,0.4144427001569859,0.9,0.5659543109801032
Confindr,staph,0.01,220,1,0.15149006622516556,0.325,0.20259910246821244
Confindr,staph,0.01,220,2,0.21034029261877363,0.525,0.29446417742354675
Confindr,staph,0.01,220,3,0.27632268203247773,0.825,0.4074727861135628
Confindr,staph,0.01,220,4,0.29331306990881456,0.8875,0.43427095292766926
Confindr,staph,0.01,220,5,0.2940007452490374,0.9,0.43753100418113533
Confindr,staph,0.01,220,6,0.29790741915028535,0.9,0.4414239482200647
Confindr,staph,0.01,220,7,0.30115109733729684,0.9125000000000001,0.44741289417856245
Confindr,staph,0.01,220,8,0.30115109733729684,0.9125000000000001,0.44741289417856245
Confindr,staph,0.01,220,9,0.30322164948453606,0.9125000000000001,0.45007299270073
Confindr,staph,0.01,220,10,0.30591588050314467,0.9125000000000001,0.45296334614247713
Confindr,staph,0.02,120,1,0.22974308300395258,0.15,0.17857142857142855
Confindr,staph,0.02,120,2,0.32776894541600426,0.3375,0.3306693306693307
Confindr,staph,0.02,120,3,0.41162280701754383,0.475,0.4377577319587629
Confindr,staph,0.02,120,4,0.4534706331045004,0.5625,0.5008391273076
Confindr,staph,0.02,120,5,0.5396358543417367,0.8,0.6406593406593407
Confindr,staph,0.02,120,6,0.5507573744352909,0.8374999999999999,0.6611450159837255
