tool,specie,sequencing_id,maf,depth,batch,precision,recall,f1score
Confindr,ecoli,ERR12533301,0.02,120,1,0.12037037037037036,0.3170731707317073,0.17449664429530204
Confindr,ecoli,ERR12533301,0.02,120,2,0.23684210526315788,0.6585365853658537,0.34838709677419355
Confindr,ecoli,ERR12533301,0.02,120,3,0.2892561983471074,0.8536585365853658,0.43209876543209874
Confindr,ecoli,ERR12533301,0.02,120,4,0.31896551724137934,0.9024390243902439,0.4713375796178344
Confindr,ecoli,ERR12533301,0.02,120,5,0.32456140350877194,0.9024390243902439,0.4774193548387097
Confindr,ecoli,ERR12533301,0.02,120,6,0.3220338983050847,0.926829268292683,0.4779874213836478
Confindr,ecoli,ERR12533301,0.02,120,8,0.3392857142857143,0.926829268292683,0.49673202614379086
Confindr,ecoli,ERR12533301,0.02,120,9,0.336283185840708,0.926829268292683,0.4935064935064935
Confindr,ecoli,SRR25689478,0.02,120,10,0.4065934065934066,0.9024390243902439,0.5606060606060607
Confindr,ecoli,SRR25689478,0.02,120,1,0.0,0.0,0.0
Confindr,ecoli,SRR25689478,0.02,120,2,0.09259259259259259,0.12195121951219512,0.10526315789473684
Confindr,ecoli,SRR25689478,0.02,120,3,0.203125,0.3170731707317073,0.2476190476190476
Confindr,ecoli,SRR25689478,0.02,120,4,0.28205128205128205,0.5365853658536586,0.3697478991596639
Confindr,ecoli,SRR25689478,0.02,120,5,0.3125,0.6097560975609756,0.4132231404958678
Confindr,ecoli,SRR25689478,0.02,120,6,0.35555555555555557,0.7804878048780488,0.48854961832061067
Confindr,ecoli,SRR25689478,0.02,120,7,0.3695652173913043,0.8292682926829268,0.5112781954887218
Confindr,ecoli,SRR25689478,0.02,120,8,0.3888888888888889,0.8536585365853658,0.5343511450381678
Confindr,ecoli,SRR26036455,0.02,120,10,0.5068493150684932,0.9024390243902439,0.6491228070175438
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,120,10,0.3125,1.0,0.47619047619047616
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,120,1,0.075,0.2,0.10909090909090907
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,120,2,0.075,0.2,0.10909090909090907
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,120,3,0.23404255319148937,0.7333333333333333,0.3548387096774194
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,120,4,0.2653061224489796,0.8666666666666667,0.40625
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,120,5,0.28,0.9333333333333333,0.4307692307692308
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,120,6,0.28846153846153844,1.0,0.44776119402985076
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,120,7,0.29411764705882354,1.0,0.45454545454545453
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,120,8,0.3125,1.0,0.47619047619047616
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,120,9,0.3125,1.0,0.47619047619047616
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,120,10,0.5,1.0,0.6666666666666666
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,120,1,0.06666666666666667,0.06666666666666667,0.06666666666666667
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,120,2,0.06666666666666667,0.06666666666666667,0.06666666666666667
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,120,3,0.2631578947368421,0.3333333333333333,0.29411764705882354
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,120,4,0.3333333333333333,0.4666666666666667,0.3888888888888889
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,120,5,0.391304347826087,0.6,0.47368421052631576
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,120,6,0.5357142857142857,1.0,0.6976744186046512
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,120,7,0.5172413793103449,1.0,0.6818181818181819
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,120,8,0.5172413793103449,1.0,0.6818181818181819
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,120,9,0.5172413793103449,1.0,0.6818181818181819
Confindr,salmonella_enterica,SRR27136088,0.02,120,10,0.33064516129032256,0.9111111111111111,0.48520710059171596
Confindr,salmonella_enterica,SRR27136088,0.02,120,1,0.0989010989010989,0.2,0.1323529411764706
Confindr,salmonella_enterica,SRR27136088,0.02,120,2,0.18181818181818182,0.4,0.25000000000000006
Confindr,salmonella_enterica,SRR27136088,0.02,120,3,0.24324324324324326,0.6,0.34615384615384615
Confindr,salmonella_enterica,SRR27136088,0.02,120,4,0.2916666666666667,0.7777777777777778,0.42424242424242425
Confindr,salmonella_enterica,SRR27136088,0.02,120,5,0.3225806451612903,0.8888888888888888,0.4733727810650888
Confindr,salmonella_enterica,SRR27136088,0.02,120,6,0.31746031746031744,0.8888888888888888,0.4678362573099415
Confindr,ecoli,SRR25689478,0.02,120,9,0.391304347826087,0.8780487804878049,0.5413533834586466
Confindr,salmonella_enterica,SRR27136088,0.02,120,7,0.328,0.9111111111111111,0.48235294117647065
Confindr,salmonella_enterica,SRR27136088,0.02,120,8,0.33064516129032256,0.9111111111111111,0.48520710059171596
Confindr,salmonella_enterica,SRR27136088,0.02,120,9,0.3360655737704918,0.9111111111111111,0.49101796407185627
Confindr,salmonella_enterica,SRR27755678,0.02,120,10,0.4148936170212766,0.8666666666666667,0.5611510791366907
Confindr,salmonella_enterica,SRR27755678,0.02,120,1,0.16326530612244897,0.17777777777777778,0.1702127659574468
Confindr,salmonella_enterica,SRR27755678,0.02,120,2,0.42424242424242425,0.6222222222222222,0.5045045045045045
Confindr,salmonella_enterica,SRR27755678,0.02,120,3,0.4782608695652174,0.7333333333333333,0.5789473684210527
Confindr,salmonella_enterica,SRR27755678,0.02,120,4,0.47368421052631576,0.8,0.5950413223140496
Confindr,salmonella_enterica,SRR27755678,0.02,120,5,0.4578313253012048,0.8444444444444444,0.5937499999999999
Confindr,ecoli,SRR26036455,0.02,120,1,0.0,0.0,0.0
Confindr,salmonella_enterica,SRR27755678,0.02,120,6,0.47674418604651164,0.9111111111111111,0.6259541984732825
Confindr,salmonella_enterica,SRR27755678,0.02,120,7,0.4823529411764706,0.9111111111111111,0.6307692307692309
Confindr,salmonella_enterica,SRR27755678,0.02,120,8,0.4823529411764706,0.9111111111111111,0.6307692307692309
Confindr,salmonella_enterica,SRR27755678,0.02,120,9,0.4444444444444444,0.8888888888888888,0.5925925925925926
Confindr,salmonella_enterica,SRR28399428,0.02,120,10,0.2971014492753623,0.9111111111111111,0.44808743169398907
Confindr,salmonella_enterica,SRR28399428,0.02,120,1,0.02,0.044444444444444446,0.027586206896551727
Confindr,salmonella_enterica,SRR28399428,0.02,120,2,0.12844036697247707,0.3111111111111111,0.18181818181818182
Confindr,salmonella_enterica,SRR28399428,0.02,120,3,0.211864406779661,0.5555555555555556,0.30674846625766866
Confindr,salmonella_enterica,SRR28399428,0.02,120,4,0.25396825396825395,0.7111111111111111,0.3742690058479532
Confindr,salmonella_enterica,SRR28399428,0.02,120,5,0.2824427480916031,0.8222222222222222,0.42045454545454547
Confindr,salmonella_enterica,SRR28399428,0.02,120,6,0.3053435114503817,0.8888888888888888,0.45454545454545453
Confindr,salmonella_enterica,SRR28399428,0.02,120,7,0.3082706766917293,0.9111111111111111,0.4606741573033708
Confindr,salmonella_enterica,SRR28399428,0.02,120,8,0.3106060606060606,0.9111111111111111,0.46327683615819204
Confindr,salmonella_enterica,SRR28399428,0.02,120,9,0.2949640287769784,0.9111111111111111,0.44565217391304346
Confindr,staph_aureus,ERR8958843,0.02,170,10,0.3711340206185567,0.9,0.5255474452554746
Confindr,staph_aureus,ERR8958843,0.02,170,1,0.05333333333333334,0.1,0.06956521739130435
Confindr,staph_aureus,ERR8958843,0.02,170,2,0.20689655172413793,0.45,0.28346456692913385
Confindr,staph_aureus,ERR8958843,0.02,170,3,0.2916666666666667,0.7,0.4117647058823529
Confindr,staph_aureus,ERR8958843,0.02,170,4,0.3333333333333333,0.825,0.4748201438848921
Confindr,staph_aureus,ERR8958843,0.02,170,5,0.35294117647058826,0.9,0.5070422535211269
Confindr,staph_aureus,ERR8958843,0.02,170,6,0.36,0.9,0.5142857142857143
Confindr,staph_aureus,ERR8958843,0.02,170,7,0.3564356435643564,0.9,0.5106382978723404
Confindr,staph_aureus,ERR8958843,0.02,170,8,0.3564356435643564,0.9,0.5106382978723404
Confindr,staph_aureus,ERR8958843,0.02,170,9,0.36363636363636365,0.9,0.5179856115107914
Confindr,staph_aureus,SRR28370694,0.02,170,10,0.48,0.9,0.6260869565217392
Confindr,staph_aureus,SRR28370694,0.02,170,1,0.36,0.45,0.39999999999999997
Confindr,staph_aureus,SRR28370694,0.02,170,2,0.41818181818181815,0.575,0.4842105263157894
Confindr,staph_aureus,SRR28370694,0.02,170,3,0.46774193548387094,0.725,0.5686274509803921
Confindr,staph_aureus,SRR28370694,0.02,170,4,0.484375,0.775,0.5961538461538463
Confindr,staph_aureus,SRR28370694,0.02,170,5,0.5,0.8,0.6153846153846154
Confindr,staph_aureus,SRR28370694,0.02,170,6,0.5,0.9,0.6428571428571429
Confindr,staph_aureus,SRR28370694,0.02,170,7,0.4861111111111111,0.875,0.625
Confindr,staph_aureus,SRR28370694,0.02,170,8,0.4666666666666667,0.875,0.608695652173913
Confindr,staph_aureus,SRR28370694,0.02,170,9,0.47368421052631576,0.9,0.6206896551724138
Confindr,campylobacter_jejuni,SRR27638397,0.02,170,10,0.62,0.8072916666666666,0.7013574660633484
Confindr,campylobacter_jejuni,SRR27638397,0.02,170,1,0.2540983606557377,0.16145833333333334,0.1974522292993631
Confindr,campylobacter_jejuni,SRR27638397,0.02,170,2,0.5027624309392266,0.4739583333333333,0.4879356568364611
Confindr,campylobacter_jejuni,SRR27638397,0.02,170,3,0.5991189427312775,0.7083333333333334,0.649164677804296
Confindr,campylobacter_jejuni,SRR27638397,0.02,170,4,0.6068376068376068,0.7395833333333334,0.6666666666666666
Confindr,campylobacter_jejuni,SRR27638397,0.02,170,5,0.6255144032921811,0.7916666666666666,0.6988505747126436
Confindr,campylobacter_jejuni,SRR27638397,0.02,170,6,0.6275303643724697,0.8072916666666666,0.7061503416856493
Confindr,campylobacter_jejuni,SRR27638397,0.02,170,7,0.62,0.8072916666666666,0.7013574660633484
Confindr,campylobacter_jejuni,SRR27638397,0.02,170,8,0.625,0.8072916666666666,0.7045454545454546
Confindr,campylobacter_jejuni,SRR27638397,0.02,170,9,0.6175298804780877,0.8072916666666666,0.6997742663656884
Confindr,campylobacter_jejuni,SRR27710526,0.02,170,10,0.5236486486486487,0.8072916666666666,0.6352459016393444
Confindr,campylobacter_jejuni,SRR27710526,0.02,170,1,0.11695906432748537,0.10416666666666667,0.11019283746556473
Confindr,campylobacter_jejuni,SRR27710526,0.02,170,2,0.31797235023041476,0.359375,0.33740831295843515
Confindr,campylobacter_jejuni,SRR27710526,0.02,170,3,0.384297520661157,0.484375,0.4285714285714286
Confindr,campylobacter_jejuni,SRR27710526,0.02,170,4,0.4657039711191336,0.671875,0.5501066098081023
Confindr,campylobacter_jejuni,SRR27710526,0.02,170,5,0.48214285714285715,0.703125,0.5720338983050848
Confindr,campylobacter_jejuni,SRR27710526,0.02,170,6,0.5033783783783784,0.7760416666666666,0.6106557377049181
Confindr,campylobacter_jejuni,SRR27710526,0.02,170,7,0.5133333333333333,0.8020833333333334,0.6260162601626017
Confindr,campylobacter_jejuni,SRR27710526,0.02,170,8,0.5149501661129569,0.8072916666666666,0.6288032454361054
Confindr,campylobacter_jejuni,SRR27710526,0.02,170,9,0.52,0.8125,0.6341463414634146
Confindr,ecoli,SRR26036455,0.02,120,2,0.14285714285714285,0.14634146341463414,0.14457831325301207
Confindr,ecoli,SRR26036455,0.02,120,3,0.2708333333333333,0.3170731707317073,0.29213483146067415
Confindr,ecoli,SRR26036455,0.02,120,4,0.41379310344827586,0.5853658536585366,0.48484848484848475
Confindr,ecoli,SRR26036455,0.02,120,5,0.45901639344262296,0.6829268292682927,0.5490196078431373
Confindr,ecoli,SRR26036455,0.02,120,6,0.5,0.8048780487804879,0.6168224299065421
Confindr,ecoli,SRR26036455,0.02,120,7,0.5,0.8536585365853658,0.6306306306306306
Confindr,ecoli,SRR26036455,0.02,120,8,0.5294117647058824,0.8780487804878049,0.6605504587155964
Confindr,ecoli,SRR26036455,0.02,120,9,0.5217391304347826,0.8780487804878049,0.6545454545454545
Confindr,ecoli,ERR12533301,0.02,170,10,0.2375,0.926829268292683,0.3781094527363184
Confindr,ecoli,ERR12533301,0.02,170,1,0.1056338028169014,0.36585365853658536,0.1639344262295082
Confindr,ecoli,ERR12533301,0.02,170,2,0.20987654320987653,0.8292682926829268,0.33497536945812806
Confindr,ecoli,ERR12533301,0.02,170,3,0.2215568862275449,0.9024390243902439,0.3557692307692308
Confindr,ecoli,ERR12533301,0.02,170,4,0.21764705882352942,0.9024390243902439,0.35071090047393366
Confindr,ecoli,ERR12533301,0.02,170,5,0.2261904761904762,0.926829268292683,0.36363636363636365
Confindr,ecoli,ERR12533301,0.02,170,6,0.23170731707317074,0.926829268292683,0.37073170731707317
Confindr,ecoli,ERR12533301,0.02,170,7,0.22093023255813954,0.926829268292683,0.3568075117370892
Confindr,ecoli,ERR12533301,0.02,170,8,0.2235294117647059,0.926829268292683,0.36018957345971564
Confindr,ecoli,ERR12533301,0.02,170,9,0.2345679012345679,0.926829268292683,0.37438423645320196
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,170,10,0.21428571428571427,1.0,0.35294117647058826
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,170,1,0.04838709677419355,0.2,0.07792207792207792
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,170,2,0.14705882352941177,0.6666666666666666,0.24096385542168675
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,170,3,0.18309859154929578,0.8666666666666667,0.3023255813953489
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,170,4,0.2112676056338028,1.0,0.3488372093023256
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,170,5,0.2112676056338028,1.0,0.3488372093023256
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,170,6,0.2112676056338028,1.0,0.3488372093023256
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,170,7,0.2112676056338028,1.0,0.3488372093023256
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,170,8,0.21428571428571427,1.0,0.35294117647058826
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,170,9,0.21428571428571427,1.0,0.35294117647058826
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,170,10,0.45454545454545453,1.0,0.625
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,170,1,0.1,0.13333333333333333,0.1142857142857143
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,170,2,0.14285714285714285,0.2,0.16666666666666666
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,170,3,0.2727272727272727,0.4,0.3243243243243243
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,170,4,0.46875,1.0,0.6382978723404256
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,170,5,0.45454545454545453,1.0,0.625
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,170,6,0.4411764705882353,1.0,0.6122448979591837
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,170,7,0.4411764705882353,1.0,0.6122448979591837
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,170,8,0.4411764705882353,1.0,0.6122448979591837
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,170,9,0.4411764705882353,1.0,0.6122448979591837
Confindr,salmonella_enterica,SRR27136088,0.02,170,10,0.2578616352201258,0.9111111111111111,0.4019607843137255
Confindr,salmonella_enterica,SRR27136088,0.02,170,1,0.08130081300813008,0.2222222222222222,0.11904761904761904
Confindr,salmonella_enterica,SRR27136088,0.02,170,2,0.17518248175182483,0.5333333333333333,0.26373626373626374
Confindr,salmonella_enterica,SRR27136088,0.02,170,3,0.24203821656050956,0.8444444444444444,0.3762376237623762
Confindr,salmonella_enterica,SRR27136088,0.02,170,4,0.2484472049689441,0.8888888888888888,0.3883495145631068
Confindr,salmonella_enterica,SRR27136088,0.02,170,5,0.25,0.9111111111111111,0.39234449760765555
Confindr,salmonella_enterica,SRR27136088,0.02,170,6,0.2546583850931677,0.9111111111111111,0.3980582524271844
Confindr,salmonella_enterica,SRR27136088,0.02,170,7,0.25949367088607594,0.9111111111111111,0.4039408866995074
Confindr,salmonella_enterica,SRR27136088,0.02,170,8,0.2546583850931677,0.9111111111111111,0.3980582524271844
Confindr,salmonella_enterica,SRR27136088,0.02,170,9,0.24848484848484848,0.9111111111111111,0.3904761904761905
Confindr,salmonella_enterica,SRR27755678,0.02,170,10,0.34146341463414637,0.9333333333333333,0.5
Confindr,salmonella_enterica,SRR27755678,0.02,170,1,0.20454545454545456,0.4,0.27067669172932335
Confindr,salmonella_enterica,SRR27755678,0.02,170,2,0.3333333333333333,0.7777777777777778,0.4666666666666666
Confindr,salmonella_enterica,SRR27755678,0.02,170,3,0.3425925925925926,0.8222222222222222,0.4836601307189543
Confindr,salmonella_enterica,SRR27755678,0.02,170,4,0.3448275862068966,0.8888888888888888,0.4968944099378882
Confindr,salmonella_enterica,SRR27755678,0.02,170,5,0.3652173913043478,0.9333333333333333,0.525
Confindr,salmonella_enterica,SRR27755678,0.02,170,6,0.35294117647058826,0.9333333333333333,0.5121951219512195
Confindr,salmonella_enterica,SRR27755678,0.02,170,7,0.3387096774193548,0.9333333333333333,0.4970414201183432
Confindr,salmonella_enterica,SRR27755678,0.02,170,8,0.3442622950819672,0.9333333333333333,0.5029940119760479
Confindr,salmonella_enterica,SRR27755678,0.02,170,9,0.34146341463414637,0.9333333333333333,0.5
Confindr,salmonella_enterica,SRR28399428,0.02,170,10,0.23563218390804597,0.9111111111111111,0.3744292237442922
Confindr,salmonella_enterica,SRR28399428,0.02,170,1,0.04477611940298507,0.13333333333333333,0.0670391061452514
Confindr,salmonella_enterica,SRR28399428,0.02,170,2,0.13836477987421383,0.4888888888888889,0.2156862745098039
Confindr,salmonella_enterica,SRR28399428,0.02,170,3,0.20606060606060606,0.7555555555555555,0.3238095238095238
Confindr,salmonella_enterica,SRR28399428,0.02,170,4,0.2261904761904762,0.8444444444444444,0.35680751173708924
Confindr,salmonella_enterica,SRR28399428,0.02,170,5,0.23837209302325582,0.9111111111111111,0.3778801843317972
Confindr,salmonella_enterica,SRR28399428,0.02,170,6,0.22905027932960895,0.9111111111111111,0.3660714285714286
Confindr,salmonella_enterica,SRR28399428,0.02,170,7,0.23699421965317918,0.9111111111111111,0.37614678899082565
Confindr,salmonella_enterica,SRR28399428,0.02,170,8,0.23563218390804597,0.9111111111111111,0.3744292237442922
Confindr,salmonella_enterica,SRR28399428,0.02,170,9,0.23163841807909605,0.9111111111111111,0.3693693693693693
Confindr,staph_aureus,ERR8958843,0.02,220,10,0.4235294117647059,0.9,0.576
Confindr,staph_aureus,ERR8958843,0.02,220,1,0.03225806451612903,0.05,0.0392156862745098
Confindr,staph_aureus,ERR8958843,0.02,220,2,0.16901408450704225,0.3,0.2162162162162162
Confindr,staph_aureus,ERR8958843,0.02,220,3,0.30952380952380953,0.65,0.41935483870967744
Confindr,staph_aureus,ERR8958843,0.02,220,4,0.3829787234042553,0.9,0.5373134328358209
Confindr,staph_aureus,ERR8958843,0.02,220,5,0.3870967741935484,0.9,0.5413533834586466
Confindr,staph_aureus,ERR8958843,0.02,220,6,0.3870967741935484,0.9,0.5413533834586466
Confindr,staph_aureus,ERR8958843,0.02,220,7,0.4,0.9,0.5538461538461539
Confindr,staph_aureus,ERR8958843,0.02,220,8,0.4044943820224719,0.9,0.5581395348837209
Confindr,staph_aureus,ERR8958843,0.02,220,9,0.41379310344827586,0.9,0.5669291338582677
Confindr,staph_aureus,SRR28370694,0.02,220,10,0.578125,0.925,0.7115384615384616
Confindr,staph_aureus,SRR28370694,0.02,220,1,0.4166666666666667,0.375,0.3947368421052631
Confindr,staph_aureus,SRR28370694,0.02,220,2,0.46153846153846156,0.45,0.45569620253164556
Confindr,staph_aureus,SRR28370694,0.02,220,3,0.5510204081632653,0.675,0.6067415730337078
Confindr,staph_aureus,SRR28370694,0.02,220,4,0.6346153846153846,0.825,0.717391304347826
Confindr,staph_aureus,SRR28370694,0.02,220,5,0.6140350877192983,0.875,0.7216494845360825
Confindr,staph_aureus,SRR28370694,0.02,220,6,0.631578947368421,0.9,0.7422680412371133
Confindr,staph_aureus,SRR28370694,0.02,220,7,0.6271186440677966,0.925,0.7474747474747475
Confindr,staph_aureus,SRR28370694,0.02,220,8,0.6166666666666667,0.925,0.74
Confindr,staph_aureus,SRR28370694,0.02,220,9,0.6166666666666667,0.925,0.74
Confindr,campylobacter_jejuni,SRR27638397,0.02,220,10,0.6485355648535565,0.8072916666666666,0.7192575406032482
Confindr,campylobacter_jejuni,SRR27638397,0.02,220,1,0.20689655172413793,0.125,0.15584415584415587
Confindr,campylobacter_jejuni,SRR27638397,0.02,220,2,0.4678362573099415,0.4166666666666667,0.4407713498622589
Confindr,campylobacter_jejuni,SRR27638397,0.02,220,3,0.5643564356435643,0.59375,0.5786802030456852
Confindr,campylobacter_jejuni,SRR27638397,0.02,220,4,0.6228813559322034,0.765625,0.6869158878504673
Confindr,campylobacter_jejuni,SRR27638397,0.02,220,5,0.6326530612244898,0.8072916666666666,0.7093821510297483
Confindr,campylobacter_jejuni,SRR27638397,0.02,220,6,0.6378600823045267,0.8072916666666666,0.7126436781609194
Confindr,campylobacter_jejuni,SRR27638397,0.02,220,7,0.6458333333333334,0.8072916666666666,0.7175925925925927
Confindr,campylobacter_jejuni,SRR27638397,0.02,220,8,0.6458333333333334,0.8072916666666666,0.7175925925925927
Confindr,campylobacter_jejuni,SRR27638397,0.02,220,9,0.6431535269709544,0.8072916666666666,0.7159353348729792
Confindr,campylobacter_jejuni,SRR27710526,0.02,220,10,0.5306122448979592,0.8125,0.6419753086419753
Confindr,campylobacter_jejuni,SRR27710526,0.02,220,1,0.12269938650306748,0.10416666666666667,0.11267605633802817
Confindr,campylobacter_jejuni,SRR27710526,0.02,220,2,0.29064039408866993,0.3072916666666667,0.2987341772151898
Confindr,campylobacter_jejuni,SRR27710526,0.02,220,3,0.39591836734693875,0.5052083333333334,0.44393592677345534
Confindr,campylobacter_jejuni,SRR27710526,0.02,220,4,0.44150943396226416,0.609375,0.5120350109409191
Confindr,campylobacter_jejuni,SRR27710526,0.02,220,5,0.4965034965034965,0.7395833333333334,0.5941422594142259
Confindr,campylobacter_jejuni,SRR27710526,0.02,220,6,0.5137931034482759,0.7760416666666666,0.6182572614107884
Confindr,campylobacter_jejuni,SRR27710526,0.02,220,7,0.5202702702702703,0.8020833333333334,0.6311475409836066
Confindr,campylobacter_jejuni,SRR27710526,0.02,220,8,0.5252525252525253,0.8125,0.6380368098159509
Confindr,campylobacter_jejuni,SRR27710526,0.02,220,9,0.527027027027027,0.8125,0.6393442622950819
Confindr,ecoli,SRR25689478,0.02,170,10,0.3162393162393162,0.9024390243902439,0.46835443037974683
Confindr,ecoli,SRR25689478,0.02,170,1,0.024691358024691357,0.04878048780487805,0.03278688524590164
Confindr,ecoli,SRR25689478,0.02,170,2,0.13186813186813187,0.2926829268292683,0.18181818181818182
Confindr,ecoli,SRR25689478,0.02,170,3,0.21153846153846154,0.5365853658536586,0.30344827586206896
Confindr,ecoli,SRR25689478,0.02,170,4,0.2767857142857143,0.7560975609756098,0.4052287581699347
Confindr,ecoli,SRR25689478,0.02,170,5,0.2982456140350877,0.8292682926829268,0.43870967741935485
Confindr,ecoli,SRR25689478,0.02,170,6,0.3103448275862069,0.8780487804878049,0.45859872611464964
Confindr,ecoli,SRR25689478,0.02,170,7,0.3217391304347826,0.9024390243902439,0.47435897435897434
Confindr,ecoli,SRR25689478,0.02,170,8,0.32456140350877194,0.9024390243902439,0.4774193548387097
Confindr,ecoli,SRR25689478,0.02,170,9,0.32456140350877194,0.9024390243902439,0.4774193548387097
Confindr,ecoli,SRR26036455,0.02,170,10,0.3486238532110092,0.926829268292683,0.5066666666666667
Confindr,ecoli,SRR26036455,0.02,170,1,0.046153846153846156,0.07317073170731707,0.05660377358490566
Confindr,ecoli,SRR26036455,0.02,170,2,0.17333333333333334,0.3170731707317073,0.22413793103448276
Confindr,ecoli,SRR26036455,0.02,170,3,0.27710843373493976,0.5609756097560976,0.3709677419354839
Confindr,ecoli,SRR26036455,0.02,170,4,0.3548387096774194,0.8048780487804879,0.4925373134328359
Confindr,ecoli,SRR26036455,0.02,170,5,0.3645833333333333,0.8536585365853658,0.510948905109489
Confindr,ecoli,SRR26036455,0.02,170,6,0.3673469387755102,0.8780487804878049,0.5179856115107914
Confindr,ecoli,SRR26036455,0.02,170,7,0.3490566037735849,0.9024390243902439,0.5034013605442177
Confindr,ecoli,SRR26036455,0.02,170,8,0.35185185185185186,0.926829268292683,0.5100671140939598
Confindr,ecoli,SRR26036455,0.02,170,9,0.34234234234234234,0.926829268292683,0.5
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,220,10,0.23076923076923078,1.0,0.375
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,220,1,0.05357142857142857,0.2,0.08450704225352113
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,220,2,0.14516129032258066,0.6,0.2337662337662338
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,220,3,0.22388059701492538,1.0,0.36585365853658536
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,220,4,0.22727272727272727,1.0,0.37037037037037035
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,220,5,0.22727272727272727,1.0,0.37037037037037035
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,220,6,0.22727272727272727,1.0,0.37037037037037035
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,220,7,0.23076923076923078,1.0,0.375
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,220,8,0.22058823529411764,1.0,0.36144578313253006
Confindr,klebsiella_pneumoniae,ERR8958737,0.02,220,9,0.234375,1.0,0.379746835443038
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,220,10,0.5172413793103449,1.0,0.6818181818181819
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,220,1,0.09090909090909091,0.06666666666666667,0.07692307692307691
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,220,2,0.2857142857142857,0.26666666666666666,0.2758620689655172
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,220,3,0.375,0.4,0.38709677419354843
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,220,4,0.6,1.0,0.7499999999999999
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,220,5,0.5769230769230769,1.0,0.7317073170731707
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,220,6,0.5769230769230769,1.0,0.7317073170731707
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,220,7,0.5769230769230769,1.0,0.7317073170731707
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,220,8,0.5357142857142857,1.0,0.6976744186046512
Confindr,klebsiella_pneumoniae,SRR27348733,0.02,220,9,0.5357142857142857,1.0,0.6976744186046512
Confindr,salmonella_enterica,SRR27136088,0.02,220,10,0.2949640287769784,0.9111111111111111,0.44565217391304346
Confindr,salmonella_enterica,SRR27136088,0.02,220,1,0.09649122807017543,0.24444444444444444,0.13836477987421383
Confindr,salmonella_enterica,SRR27136088,0.02,220,2,0.21374045801526717,0.6222222222222222,0.3181818181818182
Confindr,salmonella_enterica,SRR27136088,0.02,220,3,0.2676056338028169,0.8444444444444444,0.40641711229946526
Confindr,salmonella_enterica,SRR27136088,0.02,220,4,0.2867132867132867,0.9111111111111111,0.4361702127659574
