batch,mrd,np,average_f1
5,0.05,2.6,0.6285701779405848
5,0.05,2.7,0.6285701779405848
5,0.05,2.8,0.6293693787397856
5,0.05,2.9,0.6293693787397856
5,0.05,3.0,0.6299966601823758
5,0.05,3.1,0.6312880241856043
5,0.05,3.2,0.6319385181273374
5,0.05,3.3,0.6319385181273374
5,0.05,3.4,0.6322664679816183
5,0.05,3.5,0.6337314876931325
5,0.05,3.6,0.6337314876931325
5,0.05,3.7,0.6337314876931325
5,0.05,3.8,0.6337314876931325
5,0.05,3.9,0.6337314876931325
6,0.01,1.0,0.41198266475092693
6,0.01,1.1,0.4233049796771625
6,0.01,1.2,0.43485690678877387
6,0.01,1.3,0.442449768111146
6,0.01,1.4,0.45356094429021704
6,0.01,1.5,0.4604957325933863
6,0.01,1.6,0.46573154384283105
6,0.01,1.7,0.4716116332859276
6,0.01,1.8,0.47418253800203913
6,0.01,1.9,0.4778063201487774
6,0.01,2.0,0.48015104403932746
6,0.01,2.1,0.48675946107986545
6,0.01,2.2,0.49020313331226273
6,0.01,2.3,0.4931599175710067
6,0.01,2.4,0.4969466520059002
6,0.01,2.5,0.4999916142365778
6,0.01,2.6,0.5032234893193627
6,0.01,2.7,0.507467514403321
6,0.01,2.8,0.5112397555049389
6,0.01,2.9,0.512574118405842
6,0.01,3.0,0.5135340385144929
6,0.01,3.1,0.5173531371338095
6,0.01,3.2,0.5195018810129026
6,0.01,3.3,0.5202642833690416
6,0.01,3.4,0.5217158719020617
6,0.01,3.5,0.5236846789468629
6,0.01,3.6,0.5253923090667929
6,0.01,3.7,0.5264818165680468
6,0.01,3.8,0.5242409121515234
6,0.01,3.9,0.5264617217079531
6,0.02,1.0,0.6123028214954129
6,0.02,1.1,0.6222529397632593
6,0.02,1.2,0.6259144551061067
6,0.02,1.3,0.6319842867760322
6,0.02,1.4,0.6370740053147008
6,0.02,1.5,0.6373539504594118
6,0.02,1.6,0.6406004600613067
6,0.02,1.7,0.6422132423970182
6,0.02,1.8,0.6447169134975322
6,0.02,1.9,0.6450081884876023
6,0.02,2.0,0.6464203979449848
6,0.02,2.1,0.6481758858702023
6,0.02,2.2,0.6499830124694199
6,0.02,2.3,0.6508098555292727
6,0.02,2.4,0.6536940719474231
6,0.02,2.5,0.6548072715963015
6,0.02,2.6,0.6560178893993626
6,0.02,2.7,0.6577894951313643
6,0.02,2.8,0.6569841757994194
6,0.02,2.9,0.658706304391777
6,0.02,3.0,0.659613333870235
6,0.02,3.1,0.6614006104204898
6,0.02,3.2,0.659404971912939
6,0.02,3.3,0.6622715955903792
6,0.02,3.4,0.6622715955903792
6,0.02,3.5,0.6632585137199516
6,0.02,3.6,0.6635569275487196
6,0.02,3.7,0.6653528499389649
6,0.02,3.8,0.6653528499389649
6,0.02,3.9,0.6666524818764593
6,0.03,1.0,0.6762460976508591
6,0.03,1.1,0.676825267282567
6,0.03,1.2,0.6791744555201404
6,0.03,1.3,0.682852561393479
6,0.03,1.4,0.6855655796524669
6,0.03,1.5,0.6858529842670159
6,0.03,1.6,0.6879759330473251
6,0.03,1.7,0.688513331369197
6,0.03,1.8,0.689995273919135
6,0.03,1.9,0.6913871630812658
6,0.03,2.0,0.692087794627739
6,0.03,2.1,0.6937159151921541
6,0.03,2.2,0.6943246486673152
6,0.03,2.3,0.6974793330088331
6,0.03,2.4,0.6997288803059832
6,0.03,2.5,0.7003446047692389
6,0.03,2.6,0.7009637453743357
6,0.03,2.7,0.7015829298611408
6,0.03,2.8,0.7045725706316326
6,0.03,2.9,0.7045725706316326
6,0.03,3.0,0.7045725706316326
6,0.03,3.1,0.7048880996409269
6,0.03,3.2,0.705200523520702
6,0.03,3.3,0.705200523520702
6,0.03,3.4,0.705200523520702
6,0.03,3.5,0.7061208916679609
6,0.03,3.6,0.7064352263971535
6,0.03,3.7,0.7064352263971535
6,0.03,3.8,0.7076649661609328
6,0.03,3.9,0.7086075118539087
6,0.04,1.0,0.6829839004972461
6,0.04,1.1,0.6847115448363288
6,0.04,1.2,0.6902185788299605
6,0.04,1.3,0.6900927843635076
6,0.04,1.4,0.6954854954585715
6,0.04,1.5,0.6960584109700833
6,0.04,1.6,0.6979514269183378
6,0.04,1.7,0.6998259601931932
6,0.04,1.8,0.6998259601931932
6,0.04,1.9,0.7001330887529721
6,0.04,2.0,0.703792418847706
6,0.04,2.1,0.70679642418816
6,0.04,2.2,0.70679642418816
6,0.04,2.3,0.7074304942754706
6,0.04,2.4,0.7074304942754706
6,0.04,2.5,0.7074304942754706
6,0.04,2.6,0.7093004077919703
6,0.04,2.7,0.7096190707262516
6,0.04,2.8,0.7109782861046031
6,0.04,2.9,0.7109782861046031
6,0.04,3.0,0.7121352706375468
6,0.04,3.1,0.7121352706375468
6,0.04,3.2,0.7133267920222199
6,0.04,3.3,0.7136474171666877
6,0.04,3.4,0.7136474171666877
6,0.04,3.5,0.7136474171666877
6,0.04,3.6,0.7136474171666877
6,0.04,3.7,0.7136474171666877
6,0.04,3.8,0.7146174348033719
6,0.04,3.9,0.7162413413218596
6,0.05,1.0,0.6778369298646956
6,0.05,1.1,0.6780068461090637
6,0.05,1.2,0.6781616742911691
6,0.05,1.3,0.6795403167241082
6,0.05,1.4,0.6829137863216133
6,0.05,1.5,0.6841521682561409
6,0.05,1.6,0.689590774434784
6,0.05,1.7,0.6899120982890637
6,0.05,1.8,0.6899120982890637
6,0.05,1.9,0.6908641266383524
6,0.05,2.0,0.6921589048087194
6,0.05,2.1,0.6921589048087194
6,0.05,2.2,0.6936304092304196
6,0.05,2.3,0.6936304092304196
6,0.05,2.4,0.6961234385891205
6,0.05,2.5,0.6964481139137959
6,0.05,2.6,0.6964481139137959
6,0.05,2.7,0.6964481139137959
6,0.05,2.8,0.6974541501310997
6,0.05,2.9,0.6977725288487069
6,0.05,3.0,0.6980988996058871
6,0.05,3.1,0.7000355531957274
6,0.05,3.2,0.700700377744374
6,0.05,3.3,0.700700377744374
6,0.05,3.4,0.700700377744374
6,0.05,3.5,0.700700377744374
6,0.05,3.6,0.700700377744374
6,0.05,3.7,0.700700377744374
6,0.05,3.8,0.7018725697434122
6,0.05,3.9,0.7018725697434122
7,0.01,1.0,0.42894843756337514
7,0.01,1.1,0.4397521626996417
7,0.01,1.2,0.45129871700401336
7,0.01,1.3,0.46054184499991885
7,0.01,1.4,0.4687591748497109
7,0.01,1.5,0.47383455291030147
7,0.01,1.6,0.4795829841627758
7,0.01,1.7,0.4841054349296848
7,0.01,1.8,0.486048125365008
7,0.01,1.9,0.49086210474368946
7,0.01,2.0,0.4949381120872801
7,0.01,2.1,0.5006351369197428
7,0.01,2.2,0.5062770993804131
7,0.01,2.3,0.5103378882244624
7,0.01,2.4,0.5137739222358999
7,0.01,2.5,0.5168184417675784
7,0.01,2.6,0.5182792760300651
7,0.01,2.7,0.5222511360139697
7,0.01,2.8,0.5257790375015859
7,0.01,2.9,0.5276036630008502
7,0.01,3.0,0.5295788326142546
7,0.01,3.1,0.5321685438496301
7,0.01,3.2,0.5337440301729685
7,0.01,3.3,0.5343155617574716
7,0.01,3.4,0.5355695628726089
7,0.01,3.5,0.5376734505839813
7,0.01,3.6,0.5385951960970099
7,0.01,3.7,0.5402273896624898
7,0.01,3.8,0.5417925201480471
7,0.01,3.9,0.5447449625014099
7,0.02,1.0,0.6505708422868003
7,0.02,1.1,0.6557969612361089
7,0.02,1.2,0.6649574072718899
7,0.02,1.3,0.6663416206328793
7,0.02,1.4,0.6701831644709806
7,0.02,1.5,0.6738171526529786
7,0.02,1.6,0.6812992341622949
7,0.02,1.7,0.6839075128363978
7,0.02,1.8,0.684826068167051
7,0.02,1.9,0.6865444665068313
7,0.02,2.0,0.6880593579224455
7,0.02,2.1,0.6909199574055729
7,0.02,2.2,0.6909199574055729
7,0.02,2.3,0.6907857489717113
7,0.02,2.4,0.6922392250058376
7,0.02,2.5,0.6947513168478264
7,0.02,2.6,0.6979417710467297
7,0.02,2.7,0.699918113417809
7,0.02,2.8,0.7005135009435703
7,0.02,2.9,0.7011989621359213
7,0.02,3.0,0.702602786657856
7,0.02,3.1,0.7028025539117604
7,0.02,3.2,0.7034041754494961
7,0.02,3.3,0.7047323329990661
7,0.02,3.4,0.7047323329990661
7,0.02,3.5,0.7056039629470688
7,0.02,3.6,0.7069501759227855
7,0.02,3.7,0.7048385137887269
7,0.02,3.8,0.7054462760629149
7,0.02,3.9,0.7069783197296308
7,0.03,1.0,0.7100514741164748
7,0.03,1.1,0.7178209276409441
7,0.03,1.2,0.7208324575249218
7,0.03,1.3,0.7247280644861724
7,0.03,1.4,0.7239221907422005
7,0.03,1.5,0.7250947527902757
7,0.03,1.6,0.7253960994330857
7,0.03,1.7,0.7276674922929601
7,0.03,1.8,0.7347461393606373
7,0.03,1.9,0.7325332059945197
7,0.03,2.0,0.7345577217033717
7,0.03,2.1,0.7348695215381008
7,0.03,2.2,0.7374207614788776
7,0.03,2.3,0.7357267148909278
7,0.03,2.4,0.7357267148909278
7,0.03,2.5,0.7377303071007291
7,0.03,2.6,0.7386872146082791
7,0.03,2.7,0.7402957684438407
7,0.03,2.8,0.7423591850587222
7,0.03,2.9,0.7423591850587222
7,0.03,3.0,0.7426847338571305
7,0.03,3.1,0.7426847338571305
7,0.03,3.2,0.7426847338571305
7,0.03,3.3,0.7426847338571305
7,0.03,3.4,0.7426847338571305
7,0.03,3.5,0.7436744273934079
7,0.03,3.6,0.7440018154505645
7,0.03,3.7,0.7443213712156648
7,0.03,3.8,0.7453330579416372
7,0.03,3.9,0.7453330579416372
7,0.04,1.0,0.7265106911558172
7,0.04,1.1,0.7304806124299966
7,0.04,1.2,0.7317054842281862
7,0.04,1.3,0.7391320410687034
7,0.04,1.4,0.7413673590934952
7,0.04,1.5,0.7403477339289665
7,0.04,1.6,0.7445062925962571
7,0.04,1.7,0.7458509395105244
7,0.04,1.8,0.7431006353903572
7,0.04,1.9,0.7462470342340813
7,0.04,2.0,0.7475356196647364
7,0.04,2.1,0.7505974049210627
7,0.04,2.2,0.7509276566798858
7,0.04,2.3,0.7509276566798858
7,0.04,2.4,0.7509276566798858
7,0.04,2.5,0.7509276566798858
7,0.04,2.6,0.7532078529469836
7,0.04,2.7,0.7532078529469836
7,0.04,2.8,0.7535270651102015
7,0.04,2.9,0.7535270651102015
7,0.04,3.0,0.7557292360437431
7,0.04,3.1,0.7557292360437431
7,0.04,3.2,0.7572237492077634
7,0.04,3.3,0.7572237492077634
7,0.04,3.4,0.7572237492077634
7,0.04,3.5,0.7586033220159075
7,0.04,3.6,0.7596109350924862
7,0.04,3.7,0.7596109350924862
7,0.04,3.8,0.7599449882869287
7,0.04,3.9,0.7599449882869287
7,0.05,1.0,0.727723777843638
7,0.05,1.1,0.7333540096138399
7,0.05,1.2,0.7329342544255754
7,0.05,1.3,0.7355439108971655
7,0.05,1.4,0.7337247769151914
7,0.05,1.5,0.7374524335699705
7,0.05,1.6,0.7408986780471427
7,0.05,1.7,0.7408986780471427
7,0.05,1.8,0.7419187550165869
7,0.05,1.9,0.7419187550165869
7,0.05,2.0,0.7433039525735651
7,0.05,2.1,0.7433039525735651
7,0.05,2.2,0.7436288991042561
7,0.05,2.3,0.7448255117699408
7,0.05,2.4,0.7459494396019432
7,0.05,2.5,0.7474330243374897
7,0.05,2.6,0.7474330243374897
7,0.05,2.7,0.74884777890088
7,0.05,2.8,0.7502611296292991
7,0.05,2.9,0.7505893961594664
7,0.05,3.0,0.7505893961594664
7,0.05,3.1,0.7512509794741108
7,0.05,3.2,0.7515843222239061
7,0.05,3.3,0.7519193832352981
7,0.05,3.4,0.7519193832352981
7,0.05,3.5,0.7519193832352981
7,0.05,3.6,0.7519193832352981
7,0.05,3.7,0.7519193832352981
7,0.05,3.8,0.7531411877465762
7,0.05,3.9,0.7531411877465762
8,0.01,1.0,0.43676777938185485
8,0.01,1.1,0.45024441133790305
8,0.01,1.2,0.4564947362630087
8,0.01,1.3,0.46340586814094
8,0.01,1.4,0.47358865707781167
8,0.01,1.5,0.48060088594909994
8,0.01,1.6,0.49001280340928705
8,0.01,1.7,0.49423946721742895
8,0.01,1.8,0.49988932560341326
8,0.01,1.9,0.5048700972262212
8,0.01,2.0,0.5077165708840257
8,0.01,2.1,0.5128451813920634
8,0.01,2.2,0.5192201109758388
8,0.01,2.3,0.5244380830900621
8,0.01,2.4,0.5288750408837359
8,0.01,2.5,0.531437359129697
8,0.01,2.6,0.533596964128425
8,0.01,2.7,0.5359130901706504
8,0.01,2.8,0.5397297382390811
8,0.01,2.9,0.5413184102097068
8,0.01,3.0,0.5438644411643216
8,0.01,3.1,0.5445877000852571
8,0.01,3.2,0.5476071548449445
8,0.01,3.3,0.5481992513854291
8,0.01,3.4,0.5500903006945117
8,0.01,3.5,0.5513503667814007
8,0.01,3.6,0.5532156176928849
8,0.01,3.7,0.5540272598636119
8,0.01,3.8,0.5550054263800294
8,0.01,3.9,0.555880488942197
8,0.02,1.0,0.6729460803930161
8,0.02,1.1,0.6801307356047077
8,0.02,1.2,0.6847629489191508
8,0.02,1.3,0.6874961690720962
8,0.02,1.4,0.6913661873201141
8,0.02,1.5,0.6941022707312328
8,0.02,1.6,0.6983597759371042
8,0.02,1.7,0.7020495362324034
8,0.02,1.8,0.7037963429129256
8,0.02,1.9,0.704725956972145
8,0.02,2.0,0.7079652702219633
8,0.02,2.1,0.7092115718870493
8,0.02,2.2,0.7126118487509548
8,0.02,2.3,0.7168965302950817
8,0.02,2.4,0.7168965302950817
8,0.02,2.5,0.7171982157353061
8,0.02,2.6,0.7190640947345833
8,0.02,2.7,0.7230921748152106
8,0.02,2.8,0.7230921748152106
8,0.02,2.9,0.7250475357866418
8,0.02,3.0,0.7224941464775806
8,0.02,3.1,0.7238366944415053
8,0.02,3.2,0.726984640514428
8,0.02,3.3,0.7272988785251121
8,0.02,3.4,0.7283378395640732
8,0.02,3.5,0.7294870436308271
8,0.02,3.6,0.7297890259989535
8,0.02,3.7,0.730104887978685
8,0.02,3.8,0.7304223865489851
8,0.02,3.9,0.7307415344625074
8,0.03,1.0,0.7374814045568021
8,0.03,1.1,0.7439828122742584
8,0.03,1.2,0.7490306907398777
8,0.03,1.3,0.752953209177056
8,0.03,1.4,0.7535684991324475
8,0.03,1.5,0.7562068941943719
8,0.03,1.6,0.7582644899410128
8,0.03,1.7,0.7594019011218599
8,0.03,1.8,0.7662767376706043
8,0.03,1.9,0.7635560994017955
8,0.03,2.0,0.7656472830093638
8,0.03,2.1,0.7678915412312589
8,0.03,2.2,0.7690678629528065
8,0.03,2.3,0.7693818605281407
8,0.03,2.4,0.7700254655768113
8,0.03,2.5,0.7712737091840773
8,0.03,2.6,0.7725015511569906
8,0.03,2.7,0.7741203126978373
8,0.03,2.8,0.7719091879503629
8,0.03,2.9,0.7719091879503629
8,0.03,3.0,0.7722442384173396
8,0.03,3.1,0.7722442384173396
8,0.03,3.2,0.7725810663403744
8,0.03,3.3,0.7725810663403744
8,0.03,3.4,0.7735707598766517
8,0.03,3.5,0.7738909368471953
8,0.03,3.6,0.7738909368471953
8,0.03,3.7,0.7738909368471953
8,0.03,3.8,0.7769234433662178
8,0.03,3.9,0.7769234433662178
8,0.04,1.0,0.7501209666123606
8,0.04,1.1,0.7536739776501494
8,0.04,1.2,0.7561592761448059
8,0.04,1.3,0.7588331119072842
8,0.04,1.4,0.760772606574071
8,0.04,1.5,0.7636347693471789
8,0.04,1.6,0.7674456680632632
8,0.04,1.7,0.7674456680632632
8,0.04,1.8,0.7684249170609607
8,0.04,1.9,0.7684295164437912
8,0.04,2.0,0.7707218790228877
8,0.04,2.1,0.7702221541296319
8,0.04,2.2,0.7705621390146412
8,0.04,2.3,0.771733899584898
8,0.04,2.4,0.7720757123456332
8,0.04,2.5,0.7730107287084195
8,0.04,2.6,0.7742863246131714
8,0.04,2.7,0.7742863246131714
8,0.04,2.8,0.7742863246131714
8,0.04,2.9,0.7753265465271798
8,0.04,3.0,0.7753265465271798
8,0.04,3.1,0.775648152760116
8,0.04,3.2,0.7768511602789131
8,0.04,3.3,0.7780866815144343
8,0.04,3.4,0.7780866815144343
8,0.04,3.5,0.7794201869129803
8,0.04,3.6,0.7803969878897813
8,0.04,3.7,0.7803969878897813
8,0.04,3.8,0.781063837718773
8,0.04,3.9,0.7813886321029733
8,0.05,1.0,0.7641455311630966
8,0.05,1.1,0.7678103473705535
8,0.05,1.2,0.76717828233079
8,0.05,1.3,0.771038339743626
8,0.05,1.4,0.7717129146341667
8,0.05,1.5,0.7719525857407253
8,0.05,1.6,0.7746190006384699
8,0.05,1.7,0.7741014022947846
8,0.05,1.8,0.7754565435183921
8,0.05,1.9,0.7764889347946858
8,0.05,2.0,0.7764889347946858
8,0.05,2.1,0.7768147493310267
8,0.05,2.2,0.7780113619967116
8,0.05,2.3,0.7780113619967116
8,0.05,2.4,0.779556692247759
8,0.05,2.5,0.7808109252842572
8,0.05,2.6,0.7808109252842572
8,0.05,2.7,0.7836629284818074
8,0.05,2.8,0.7840124865875983
8,0.05,2.9,0.7840124865875983
8,0.05,3.0,0.7846756884496651
8,0.05,3.1,0.7853456404579106
8,0.05,3.2,0.7853456404579106
8,0.05,3.3,0.7853456404579106
8,0.05,3.4,0.7853456404579106
8,0.05,3.5,0.7853456404579106
8,0.05,3.6,0.7853456404579106
8,0.05,3.7,0.7853456404579106
8,0.05,3.8,0.7853456404579106
8,0.05,3.9,0.7865674449691887
9,0.01,1.0,0.449078721396451
9,0.01,1.1,0.46098158127514616
9,0.01,1.2,0.4703052882556235
9,0.01,1.3,0.4743659495692022
9,0.01,1.4,0.4832296734216378
9,0.01,1.5,0.49029855164026964
9,0.01,1.6,0.49873830894784543
9,0.01,1.7,0.5049853863355575
9,0.01,1.8,0.5074657615834829
9,0.01,1.9,0.5132945639661267
9,0.01,2.0,0.5174552133755244
9,0.01,2.1,0.5221641096460695
9,0.01,2.2,0.5284271241783873
9,0.01,2.3,0.5325395521151538
9,0.01,2.4,0.5353763438224364
9,0.01,2.5,0.5386220485911467
9,0.01,2.6,0.540670059440067
9,0.01,2.7,0.5428704868574267
9,0.01,2.8,0.5451894788485598
9,0.01,2.9,0.5463351758578214
9,0.01,3.0,0.5485052378577654
9,0.01,3.1,0.5514805964817299
9,0.01,3.2,0.5533211887670538
9,0.01,3.3,0.5548114034214386
9,0.01,3.4,0.5577766457205307
9,0.01,3.5,0.5585569289441847
9,0.01,3.6,0.559184764515851
9,0.01,3.7,0.5622519748487351
9,0.01,3.8,0.5637034090310805
9,0.01,3.9,0.5658722969183857
9,0.02,1.0,0.6955448963999828
9,0.02,1.1,0.7061815955293105
9,0.02,1.2,0.7101339064795289
9,0.02,1.3,0.711276420207855
9,0.02,1.4,0.7186324804498341
9,0.02,1.5,0.721580587096181
9,0.02,1.6,0.724997479452394
9,0.02,1.7,0.7268593858951845
9,0.02,1.8,0.7297758884944427
9,0.02,1.9,0.7297758884944427
9,0.02,2.0,0.731982765352362
9,0.02,2.1,0.7359691605437674
9,0.02,2.2,0.7382731604545538
9,0.02,2.3,0.7388659264739975
9,0.02,2.4,0.7438951162863479
9,0.02,2.5,0.7448059062518642
9,0.02,2.6,0.7455201026915949
9,0.02,2.7,0.747765295140869
9,0.02,2.8,0.7488843574844212
9,0.02,2.9,0.7488843574844212
9,0.02,3.0,0.7509067051278234
9,0.02,3.1,0.7515127611328218
9,0.02,3.2,0.7526882648271226
9,0.02,3.3,0.7494159476635851
9,0.02,3.4,0.7527606506031636
9,0.02,3.5,0.7535099668520864
9,0.02,3.6,0.7544379327133802
9,0.02,3.7,0.7555155318854124
9,0.02,3.8,0.7566073235453032
9,0.02,3.9,0.7588836550627491
9,0.03,1.0,0.7673329172238069
9,0.03,1.1,0.77188481890741
9,0.03,1.2,0.77703836486151
9,0.03,1.3,0.7809686775459105
9,0.03,1.4,0.7836416176874849
9,0.03,1.5,0.7860048458571647
9,0.03,1.6,0.7877808956622508
9,0.03,1.7,0.7904971274285663
9,0.03,1.8,0.7940834701423929
9,0.03,1.9,0.7952522405958758
9,0.03,2.0,0.7915622717761123
9,0.03,2.1,0.7937700977925702
9,0.03,2.2,0.7953735110697391
9,0.03,2.3,0.7987097768763526
9,0.03,2.4,0.8003039899853741
9,0.03,2.5,0.7994540395190554
9,0.03,2.6,0.7997697162258086
9,0.03,2.7,0.8012633893284807
9,0.03,2.8,0.8022524557791645
9,0.03,2.9,0.8012983695284408
9,0.03,3.0,0.8012983695284408
9,0.03,3.1,0.8026834796357721
9,0.03,3.2,0.8026834796357721
9,0.03,3.3,0.8039818337809587
9,0.03,3.4,0.8039818337809587
9,0.03,3.5,0.8043005940071428
9,0.03,3.6,0.8052895669587326
9,0.03,3.7,0.8052895669587326
9,0.03,3.8,0.806359657916464
9,0.03,3.9,0.8075457733882938
9,0.04,1.0,0.7836632310159858
9,0.04,1.1,0.7884465722640559
9,0.04,1.2,0.79194636407732
9,0.04,1.3,0.7954424328965949
9,0.04,1.4,0.7985432565473752
9,0.04,1.5,0.7961072972459995
9,0.04,1.6,0.7978674154895321
9,0.04,1.7,0.7991537676925028
9,0.04,1.8,0.8011302981802603
9,0.04,1.9,0.8027001356040709
9,0.04,2.0,0.8036891731890733
9,0.04,2.1,0.8068710836531038
9,0.04,2.2,0.8048560548969642
9,0.04,2.3,0.8061853656669512
9,0.04,2.4,0.8061853656669512
9,0.04,2.5,0.807414773092572
9,0.04,2.6,0.8087466367890883
9,0.04,2.7,0.8098135310598661
9,0.04,2.8,0.8098135310598661
9,0.04,2.9,0.8098135310598661
9,0.04,3.0,0.8128572286622863
9,0.04,3.1,0.8128572286622863
9,0.04,3.2,0.8128572286622863
9,0.04,3.3,0.8128572286622863
9,0.04,3.4,0.8141477177576534
9,0.04,3.5,0.8144891224504879
9,0.04,3.6,0.8148124577491925
9,0.04,3.7,0.815846879008333
9,0.04,3.8,0.815846879008333
9,0.04,3.9,0.8161718110245622
9,0.05,1.0,0.8048937855150263
9,0.05,1.1,0.806713486684165
9,0.05,1.2,0.8086146825992666
9,0.05,1.3,0.8080418576372123
9,0.05,1.4,0.8104963848174856
9,0.05,1.5,0.8159285927847936
9,0.05,1.6,0.8162724646585452
9,0.05,1.7,0.8177516669355013
9,0.05,1.8,0.8180825010577014
9,0.05,1.9,0.8180825010577014
9,0.05,2.0,0.8184086224989454
9,0.05,2.1,0.8196052351646302
9,0.05,2.2,0.8196052351646302
9,0.05,2.3,0.8227937557881349
9,0.05,2.4,0.8227937557881349
9,0.05,2.5,0.8245165022658938
9,0.05,2.6,0.8248458971817548
9,0.05,2.7,0.8248458971817548
9,0.05,2.8,0.826034324359855
9,0.05,2.9,0.826034324359855
9,0.05,3.0,0.8266980924522702
9,0.05,3.1,0.8273685822468873
9,0.05,3.2,0.8273685822468873
9,0.05,3.3,0.8273685822468873
9,0.05,3.4,0.8273685822468873
9,0.05,3.5,0.8273685822468873
9,0.05,3.6,0.8273685822468873
9,0.05,3.7,0.8273685822468873
9,0.05,3.8,0.8277063797703174
9,0.05,3.9,0.8289281842815955
10,0.01,1.0,0.45593700886688737
10,0.01,1.1,0.4643093137663382
10,0.01,1.2,0.47511607923920324
10,0.01,1.3,0.48162645321844844
10,0.01,1.4,0.49003275048739703
10,0.01,1.5,0.496847201792937
10,0.01,1.6,0.5063248038829904
10,0.01,1.7,0.5106726949450612
10,0.01,1.8,0.5138447534343833
10,0.01,1.9,0.5174917492313795
10,0.01,2.0,0.5238854847016483
10,0.01,2.1,0.5275658046524183
10,0.01,2.2,0.5349994127379251
10,0.01,2.3,0.5385963258901536
10,0.01,2.4,0.5402212590146969
10,0.01,2.5,0.5449118976283858
10,0.01,2.6,0.547759397413003
10,0.01,2.7,0.5501893261326559
10,0.01,2.8,0.5525738725389715
10,0.01,2.9,0.5546716959011729
10,0.01,3.0,0.5570363945218438
10,0.01,3.1,0.5592705507369006
10,0.01,3.2,0.5610235371852831
10,0.01,3.3,0.5627295734525518
10,0.01,3.4,0.5640426368920479
10,0.01,3.5,0.5657230605980239
10,0.01,3.6,0.5676601801189508
10,0.01,3.7,0.5698112910308891
10,0.01,3.8,0.5703701038367962
10,0.01,3.9,0.5717225499319183
10,0.02,1.0,0.7127305400478344
10,0.02,1.1,0.720262953507552
10,0.02,1.2,0.7237989221664719
10,0.02,1.3,0.7259630580338692
10,0.02,1.4,0.7305632262526424
10,0.02,1.5,0.7342541643329945
10,0.02,1.6,0.7357363645079887
10,0.02,1.7,0.7415050464961873
10,0.02,1.8,0.7458757639678842
10,0.02,1.9,0.7481534853336517
10,0.02,2.0,0.7519930622028647
10,0.02,2.1,0.7549777778026652
10,0.02,2.2,0.7580332247818466
10,0.02,2.3,0.7593265146116208
10,0.02,2.4,0.7606541239774149
10,0.02,2.5,0.7618241743453193
10,0.02,2.6,0.7621293703065595
10,0.02,2.7,0.7635176794357067
10,0.02,2.8,0.7645845737064845
10,0.02,2.9,0.765587101692373
10,0.02,3.0,0.7663012981321037
10,0.02,3.1,0.7680070098267985
10,0.02,3.2,0.7696916288729252
10,0.02,3.3,0.767369594685083
10,0.02,3.4,0.7684789493180253
10,0.02,3.5,0.7695054831543086
10,0.02,3.6,0.7719925688573398
10,0.02,3.7,0.7733631131354011
10,0.02,3.8,0.7741247132572571
10,0.02,3.9,0.7741247132572571
10,0.03,1.0,0.786666116442598
10,0.03,1.1,0.7927187868978268
10,0.03,1.2,0.7969513010259001
10,0.03,1.3,0.8041714506614318
10,0.03,1.4,0.8057295871302151
10,0.03,1.5,0.8069017791292534
10,0.03,1.6,0.8090518321254642
10,0.03,1.7,0.8107579705281559
10,0.03,1.8,0.8140404415344497
10,0.03,1.9,0.8156576017425008
10,0.03,2.0,0.8165936026785017
10,0.03,2.1,0.8183004437801656
10,0.03,2.2,0.8186130814945844
10,0.03,2.3,0.8199154257141796
10,0.03,2.4,0.8205603409676325
10,0.03,2.5,0.823223510856164
10,0.03,2.6,0.82458616287786
10,0.03,2.7,0.8261656542991934
10,0.03,2.8,0.8267985438523919
10,0.03,2.9,0.8237263472318083
10,0.03,3.0,0.8247288534974724
10,0.03,3.1,0.8260919558249217
10,0.03,3.2,0.8260919558249217
10,0.03,3.3,0.8260919558249217
10,0.03,3.4,0.8253297780441103
10,0.03,3.5,0.8269741967388101
10,0.03,3.6,0.8269741967388101
10,0.03,3.7,0.8269741967388101
10,0.03,3.8,0.8280200509075195
10,0.03,3.9,0.8295759271999551
10,0.04,1.0,0.8135221620545039
10,0.04,1.1,0.8186740473553956
10,0.04,1.2,0.8211983663589247
10,0.04,1.3,0.8247731720987781
10,0.04,1.4,0.827020687795261
10,0.04,1.5,0.828372998547266
10,0.04,1.6,0.8253198426419521
10,0.04,1.7,0.8270567249759135
10,0.04,1.8,0.8290997177189838
10,0.04,1.9,0.8330365769801509
10,0.04,2.0,0.8333568959360474
10,0.04,2.1,0.8340177777098147
10,0.04,2.2,0.8349813576449004
10,0.04,2.3,0.8363139389618767
10,0.04,2.4,0.8376272324100016
10,0.04,2.5,0.8387587741356027
10,0.04,2.6,0.8382242588287125
10,0.04,2.7,0.8382242588287125
10,0.04,2.8,0.8382242588287125
10,0.04,2.9,0.8398928072952906
10,0.04,3.0,0.8398928072952906
10,0.04,3.1,0.8413389671545831
10,0.04,3.2,0.8413389671545831
10,0.04,3.3,0.8416814680964607
10,0.04,3.4,0.8416814680964607
10,0.04,3.5,0.8430561960148936
10,0.04,3.6,0.8430561960148936
10,0.04,3.7,0.8433828656354876
10,0.04,3.8,0.8444180623228582
10,0.04,3.9,0.8454078225165985
10,0.05,1.0,0.8399177308776808
10,0.05,1.1,0.8413411610306857
10,0.05,1.2,0.8441598971909399
10,0.05,1.3,0.842197323339624
10,0.05,1.4,0.844367642778772
10,0.05,1.5,0.8507286683253411
